carriers,locs,techs,timesteps,carrier_con
power,NP,HV_161:BA,2019-01-01 09:00:00,0.0
power,NP,HV_161:BA,2019-01-01 10:00:00,0.0
power,NP,HV_161:BA,2019-01-01 11:00:00,0.0
power,NP,HV_161:BA,2019-01-01 12:00:00,0.0
power,NP,HV_161:BA,2019-01-01 13:00:00,0.0
power,NP,HV_161:BA,2019-01-01 14:00:00,0.0
power,NP,HV_161:BA,2019-01-01 15:00:00,0.0
power,NP,HV_161:BA,2019-01-01 16:00:00,0.0
power,NP,HV_161:BA,2019-01-01 17:00:00,0.0
power,NP,HV_161:BA,2019-01-01 18:00:00,0.0
power,NP,HV_161:BA,2019-01-01 19:00:00,0.0
power,NP,HV_161:BA,2019-01-01 20:00:00,0.0
power,NP,HV_161:BA,2019-01-01 21:00:00,0.0
power,NP,HV_161:BA,2019-01-01 22:00:00,0.0
power,NP,HV_161:BA,2019-01-01 23:00:00,0.0
power,NP,HV_161:BA,2019-01-02 00:00:00,0.0
power,NP,HV_161:BA,2019-01-02 01:00:00,0.0
power,NP,HV_161:BA,2019-01-02 02:00:00,0.0
power,NP,HV_161:BA,2019-01-02 03:00:00,0.0
power,NP,HV_161:BA,2019-01-02 04:00:00,0.0
power,NP,HV_161:BA,2019-01-02 05:00:00,0.0
power,NP,HV_161:BA,2019-01-02 06:00:00,0.0
power,NP,HV_161:BA,2019-01-02 07:00:00,0.0
power,NP,HV_161:BA,2019-01-02 08:00:00,0.0
power,NP,HV_161:BA,2019-01-02 09:00:00,0.0
power,NP,HV_161:BA,2019-01-02 10:00:00,0.0
power,NP,HV_161:BA,2019-01-02 11:00:00,0.0
power,NP,HV_161:BA,2019-01-02 12:00:00,0.0
power,NP,HV_161:BA,2019-01-02 13:00:00,0.0
power,NP,HV_161:BA,2019-01-02 14:00:00,0.0
power,NP,HV_161:BA,2019-01-02 15:00:00,0.0
power,NP,HV_161:BA,2019-01-02 16:00:00,0.0
power,NP,HV_161:BA,2019-01-02 17:00:00,0.0
power,NP,HV_161:BA,2019-01-02 18:00:00,0.0
power,NP,HV_161:BA,2019-01-02 19:00:00,0.0
power,NP,HV_161:BA,2019-01-02 20:00:00,0.0
power,NP,HV_161:BA,2019-01-02 21:00:00,0.0
power,NP,HV_161:BA,2019-01-02 22:00:00,0.0
power,NP,HV_161:BA,2019-01-02 23:00:00,0.0
power,NP,HV_161:BA,2019-01-03 00:00:00,0.0
power,NP,HV_161:BA,2019-01-03 01:00:00,0.0
power,NP,HV_161:BA,2019-01-03 02:00:00,0.0
power,NP,HV_161:BA,2019-01-03 03:00:00,0.0
power,NP,HV_161:BA,2019-01-03 04:00:00,0.0
power,NP,HV_161:BA,2019-01-03 05:00:00,0.0
power,NP,HV_161:BA,2019-01-03 06:00:00,0.0
power,NP,HV_161:BA,2019-01-03 07:00:00,0.0
power,NP,HV_161:BA,2019-01-03 08:00:00,0.0
power,NP,HV_161:BA,2019-01-03 09:00:00,0.0
power,NP,HV_161:BA,2019-01-03 10:00:00,0.0
power,NP,HV_161:BA,2019-01-03 11:00:00,0.0
power,NP,HV_161:BA,2019-01-03 12:00:00,0.0
power,NP,HV_161:BA,2019-01-03 13:00:00,0.0
power,NP,HV_161:BA,2019-01-03 14:00:00,0.0
power,NP,HV_161:BA,2019-01-03 15:00:00,0.0
power,NP,HV_161:BA,2019-01-03 16:00:00,0.0
power,NP,HV_161:BA,2019-01-03 17:00:00,0.0
power,NP,HV_161:BA,2019-01-03 18:00:00,0.0
power,NP,HV_161:BA,2019-01-03 19:00:00,0.0
power,NP,HV_161:BA,2019-01-03 20:00:00,0.0
power,NP,HV_161:BA,2019-01-03 21:00:00,0.0
power,NP,HV_161:BA,2019-01-03 22:00:00,0.0
power,NP,HV_161:BA,2019-01-03 23:00:00,0.0
power,NP,HV_161:BA,2019-01-04 00:00:00,0.0
power,NP,HV_161:BA,2019-01-04 01:00:00,0.0
power,NP,HV_161:BA,2019-01-04 02:00:00,0.0
power,NP,HV_161:BA,2019-01-04 03:00:00,0.0
power,NP,HV_161:BA,2019-01-04 04:00:00,0.0
power,NP,HV_161:BA,2019-01-04 05:00:00,0.0
power,NP,HV_161:BA,2019-01-04 06:00:00,0.0
power,NP,HV_161:BA,2019-01-04 07:00:00,0.0
power,NP,HV_161:BA,2019-01-04 08:00:00,0.0
power,NP,HV_161:BA,2019-01-04 09:00:00,0.0
power,NP,HV_161:BA,2019-01-04 10:00:00,0.0
power,NP,HV_161:BA,2019-01-04 11:00:00,0.0
power,NP,HV_161:BA,2019-01-04 12:00:00,0.0
power,NP,HV_161:BA,2019-01-04 13:00:00,0.0
power,NP,HV_161:BA,2019-01-04 14:00:00,0.0
power,NP,HV_161:BA,2019-01-04 15:00:00,0.0
power,NP,HV_161:BA,2019-01-04 16:00:00,0.0
power,NP,HV_161:BA,2019-01-04 17:00:00,0.0
power,NP,HV_161:BA,2019-01-04 18:00:00,0.0
power,NP,HV_161:BA,2019-01-04 19:00:00,0.0
power,NP,HV_161:BA,2019-01-04 20:00:00,0.0
power,NP,HV_161:BA,2019-01-04 21:00:00,0.0
power,NP,HV_161:BA,2019-01-04 22:00:00,0.0
power,NP,HV_161:BA,2019-01-04 23:00:00,0.0
power,NP,HV_161:BA,2019-01-05 00:00:00,0.0
power,NP,HV_161:BA,2019-01-05 01:00:00,0.0
power,NP,HV_161:BA,2019-01-05 02:00:00,0.0
power,NP,HV_161:BA,2019-01-05 03:00:00,0.0
power,NP,HV_161:BA,2019-01-05 04:00:00,0.0
power,NP,HV_161:BA,2019-01-05 05:00:00,0.0
power,NP,HV_161:BA,2019-01-05 06:00:00,0.0
power,NP,HV_161:BA,2019-01-05 07:00:00,0.0
power,NP,HV_161:BA,2019-01-05 08:00:00,0.0
power,NP,HV_161:BA,2019-01-05 09:00:00,0.0
power,NP,HV_161:BA,2019-01-05 10:00:00,0.0
power,NP,HV_161:BA,2019-01-05 11:00:00,0.0
power,NP,HV_161:BA,2019-01-05 12:00:00,0.0
power,NP,HV_161:BA,2019-01-05 13:00:00,0.0
power,NP,HV_161:BA,2019-01-05 14:00:00,0.0
power,NP,HV_161:BA,2019-01-05 15:00:00,0.0
power,NP,HV_161:BA,2019-01-05 16:00:00,0.0
power,NP,HV_161:BA,2019-01-05 17:00:00,0.0
power,NP,HV_161:BA,2019-01-05 18:00:00,0.0
power,NP,HV_161:BA,2019-01-05 19:00:00,0.0
power,NP,HV_161:BA,2019-01-05 20:00:00,0.0
power,NP,HV_161:BA,2019-01-05 21:00:00,0.0
power,NP,HV_161:BA,2019-01-05 22:00:00,0.0
power,NP,HV_161:BA,2019-01-05 23:00:00,0.0
power,NP,HV_161:BA,2019-01-06 00:00:00,0.0
power,NP,HV_161:BA,2019-01-06 01:00:00,0.0
power,NP,HV_161:BA,2019-01-06 02:00:00,0.0
power,NP,HV_161:BA,2019-01-06 03:00:00,0.0
power,NP,HV_161:BA,2019-01-06 04:00:00,0.0
power,NP,HV_161:BA,2019-01-06 05:00:00,0.0
power,NP,HV_161:BA,2019-01-06 06:00:00,0.0
power,NP,HV_161:BA,2019-01-06 07:00:00,0.0
power,NP,HV_161:BA,2019-01-06 08:00:00,0.0
power,NP,HV_161:BA,2019-01-06 09:00:00,0.0
power,NP,HV_161:BA,2019-01-06 10:00:00,0.0
power,NP,HV_161:BA,2019-01-06 11:00:00,0.0
power,NP,HV_161:BA,2019-01-06 12:00:00,0.0
power,NP,HV_161:BA,2019-01-06 13:00:00,0.0
power,NP,HV_161:BA,2019-01-06 14:00:00,0.0
power,NP,HV_161:BA,2019-01-06 15:00:00,0.0
power,NP,HV_161:BA,2019-01-06 16:00:00,0.0
power,NP,HV_161:BA,2019-01-06 17:00:00,0.0
power,NP,HV_161:BA,2019-01-06 18:00:00,0.0
power,NP,HV_161:BA,2019-01-06 19:00:00,0.0
power,NP,HV_161:BA,2019-01-06 20:00:00,0.0
power,NP,HV_161:BA,2019-01-06 21:00:00,0.0
power,NP,HV_161:BA,2019-01-06 22:00:00,0.0
power,NP,HV_161:BA,2019-01-06 23:00:00,0.0
power,NP,HV_161:BA,2019-01-07 00:00:00,0.0
power,NP,HV_161:BA,2019-01-07 01:00:00,0.0
power,NP,HV_161:BA,2019-01-07 02:00:00,0.0
power,NP,HV_161:BA,2019-01-07 03:00:00,0.0
power,NP,HV_161:BA,2019-01-07 04:00:00,0.0
power,NP,HV_161:BA,2019-01-07 05:00:00,0.0
power,NP,HV_161:BA,2019-01-07 06:00:00,0.0
power,NP,HV_161:BA,2019-01-07 07:00:00,0.0
power,NP,HV_161:BA,2019-01-07 08:00:00,0.0
power,NP,HV_161:BA,2019-01-07 09:00:00,0.0
power,NP,HV_161:BA,2019-01-07 10:00:00,0.0
power,NP,HV_161:BA,2019-01-07 11:00:00,0.0
power,NP,HV_161:BA,2019-01-07 12:00:00,0.0
power,NP,HV_161:BA,2019-01-07 13:00:00,0.0
power,NP,HV_161:BA,2019-01-07 14:00:00,0.0
power,NP,HV_161:BA,2019-01-07 15:00:00,0.0
power,NP,HV_161:BA,2019-01-07 16:00:00,0.0
power,NP,HV_161:BA,2019-01-07 17:00:00,0.0
power,NP,HV_161:BA,2019-01-07 18:00:00,0.0
power,NP,HV_161:BA,2019-01-07 19:00:00,0.0
power,NP,HV_161:BA,2019-01-07 20:00:00,0.0
power,NP,HV_161:BA,2019-01-07 21:00:00,0.0
power,NP,HV_161:BA,2019-01-07 22:00:00,0.0
power,NP,HV_161:BA,2019-01-07 23:00:00,0.0
power,NP,HV_161:BA,2019-01-08 00:00:00,0.0
power,NP,HV_161:BA,2019-01-08 01:00:00,0.0
power,NP,HV_161:BA,2019-01-08 02:00:00,0.0
power,NP,HV_161:BA,2019-01-08 03:00:00,0.0
power,NP,HV_161:BA,2019-01-08 04:00:00,0.0
power,NP,HV_161:BA,2019-01-08 05:00:00,0.0
power,NP,HV_161:BA,2019-01-08 06:00:00,0.0
power,NP,HV_161:BA,2019-01-08 07:00:00,0.0
power,NP,HV_161:BA,2019-01-08 08:00:00,0.0
power,NP,HV_161:BA,2019-01-08 09:00:00,0.0
power,NP,HV_161:BA,2019-01-08 10:00:00,0.0
power,NP,HV_161:BA,2019-01-08 11:00:00,0.0
power,NP,HV_161:BA,2019-01-08 12:00:00,0.0
power,NP,HV_161:BA,2019-01-08 13:00:00,0.0
power,NP,HV_161:BA,2019-01-08 14:00:00,0.0
power,NP,HV_161:BA,2019-01-08 15:00:00,0.0
power,NP,HV_161:BA,2019-01-08 16:00:00,0.0
power,NP,HV_161:BA,2019-01-08 17:00:00,0.0
power,NP,HV_161:BA,2019-01-08 18:00:00,0.0
power,NP,HV_161:BA,2019-01-08 19:00:00,0.0
power,NP,HV_161:BA,2019-01-08 20:00:00,0.0
power,NP,HV_161:BA,2019-01-08 21:00:00,0.0
power,NP,HV_161:BA,2019-01-08 22:00:00,0.0
power,NP,HV_161:BA,2019-01-08 23:00:00,0.0
power,NP,HV_161:BA,2019-01-09 00:00:00,0.0
power,NP,HV_161:BA,2019-01-09 01:00:00,0.0
power,NP,HV_161:BA,2019-01-09 02:00:00,0.0
power,NP,HV_161:BA,2019-01-09 03:00:00,0.0
power,NP,HV_161:BA,2019-01-09 04:00:00,0.0
power,NP,HV_161:BA,2019-01-09 05:00:00,0.0
power,NP,HV_161:BA,2019-01-09 06:00:00,0.0
power,NP,HV_161:BA,2019-01-09 07:00:00,0.0
power,NP,HV_161:BA,2019-01-09 08:00:00,0.0
power,NP,HV_161:BA,2019-01-09 09:00:00,0.0
power,NP,HV_161:BA,2019-01-09 10:00:00,0.0
power,NP,HV_161:BA,2019-01-09 11:00:00,0.0
power,NP,HV_161:BA,2019-01-09 12:00:00,0.0
power,NP,HV_161:BA,2019-01-09 13:00:00,0.0
power,NP,HV_161:BA,2019-01-09 14:00:00,0.0
power,NP,HV_161:BA,2019-01-09 15:00:00,0.0
power,NP,HV_161:BA,2019-01-09 16:00:00,0.0
power,NP,HV_161:BA,2019-01-09 17:00:00,0.0
power,NP,HV_161:BA,2019-01-09 18:00:00,0.0
power,NP,HV_161:BA,2019-01-09 19:00:00,0.0
power,NP,HV_161:BA,2019-01-09 20:00:00,0.0
power,NP,HV_161:BA,2019-01-09 21:00:00,0.0
power,NP,HV_161:BA,2019-01-09 22:00:00,0.0
power,NP,HV_161:BA,2019-01-09 23:00:00,0.0
power,NP,HV_161:BA,2019-01-10 00:00:00,0.0
power,NP,HV_161:BA,2019-01-10 01:00:00,0.0
power,NP,HV_161:BA,2019-01-10 02:00:00,0.0
power,NP,HV_161:BA,2019-01-10 03:00:00,0.0
power,NP,HV_161:BA,2019-01-10 04:00:00,0.0
power,NP,HV_161:BA,2019-01-10 05:00:00,0.0
power,NP,HV_161:BA,2019-01-10 06:00:00,0.0
power,NP,HV_161:BA,2019-01-10 07:00:00,0.0
power,NP,HV_161:BA,2019-01-10 08:00:00,0.0
power,NP,HV_161:BA,2019-01-10 09:00:00,0.0
power,NP,HV_161:BA,2019-01-10 10:00:00,0.0
power,NP,HV_161:BA,2019-01-10 11:00:00,0.0
power,NP,HV_161:BA,2019-01-10 12:00:00,0.0
power,NP,HV_161:BA,2019-01-10 13:00:00,0.0
power,NP,HV_161:BA,2019-01-10 14:00:00,0.0
power,NP,HV_161:BA,2019-01-10 15:00:00,0.0
power,NP,HV_161:BA,2019-01-10 16:00:00,0.0
power,NP,HV_161:BA,2019-01-10 17:00:00,0.0
power,NP,HV_161:BA,2019-01-10 18:00:00,0.0
power,NP,HV_161:BA,2019-01-10 19:00:00,0.0
power,NP,HV_161:BA,2019-01-10 20:00:00,0.0
power,NP,HV_161:BA,2019-01-10 21:00:00,0.0
power,NP,HV_161:BA,2019-01-10 22:00:00,0.0
power,NP,HV_161:BA,2019-01-10 23:00:00,0.0
power,NP,HV_161:BA,2019-01-11 00:00:00,0.0
power,NP,HV_161:BA,2019-01-11 01:00:00,0.0
power,NP,HV_161:BA,2019-01-11 02:00:00,0.0
power,NP,HV_161:BA,2019-01-11 03:00:00,0.0
power,NP,HV_161:BA,2019-01-11 04:00:00,0.0
power,NP,HV_161:BA,2019-01-11 05:00:00,0.0
power,NP,HV_161:BA,2019-01-11 06:00:00,0.0
power,NP,HV_161:BA,2019-01-11 07:00:00,0.0
power,NP,HV_161:BA,2019-01-11 08:00:00,0.0
power,NP,HV_161:BA,2019-01-11 09:00:00,0.0
power,NP,HV_161:BA,2019-01-11 10:00:00,0.0
power,NP,HV_161:BA,2019-01-11 11:00:00,0.0
power,NP,HV_161:BA,2019-01-11 12:00:00,0.0
power,NP,HV_161:BA,2019-01-11 13:00:00,0.0
power,NP,HV_161:BA,2019-01-11 14:00:00,0.0
power,NP,HV_161:BA,2019-01-11 15:00:00,0.0
power,NP,HV_161:BA,2019-01-11 16:00:00,0.0
power,NP,HV_161:BA,2019-01-11 17:00:00,0.0
power,NP,HV_161:BA,2019-01-11 18:00:00,0.0
power,NP,HV_161:BA,2019-01-11 19:00:00,0.0
power,NP,HV_161:BA,2019-01-11 20:00:00,0.0
power,NP,HV_161:BA,2019-01-11 21:00:00,0.0
power,NP,HV_161:BA,2019-01-11 22:00:00,0.0
power,NP,HV_161:BA,2019-01-11 23:00:00,0.0
power,NP,HV_161:BA,2019-01-12 00:00:00,0.0
power,NP,HV_161:BA,2019-01-12 01:00:00,0.0
power,NP,HV_161:BA,2019-01-12 02:00:00,0.0
power,NP,HV_161:BA,2019-01-12 03:00:00,0.0
power,NP,HV_161:BA,2019-01-12 04:00:00,0.0
power,NP,HV_161:BA,2019-01-12 05:00:00,0.0
power,NP,HV_161:BA,2019-01-12 06:00:00,0.0
power,NP,HV_161:BA,2019-01-12 07:00:00,0.0
power,NP,HV_161:BA,2019-01-12 08:00:00,0.0
power,NP,HV_161:BA,2019-01-12 09:00:00,0.0
power,NP,HV_161:BA,2019-01-12 10:00:00,0.0
power,NP,HV_161:BA,2019-01-12 11:00:00,0.0
power,NP,HV_161:BA,2019-01-12 12:00:00,0.0
power,NP,HV_161:BA,2019-01-12 13:00:00,0.0
power,NP,HV_161:BA,2019-01-12 14:00:00,0.0
power,NP,HV_161:BA,2019-01-12 15:00:00,0.0
power,NP,HV_161:BA,2019-01-12 16:00:00,0.0
power,NP,HV_161:BA,2019-01-12 17:00:00,0.0
power,NP,HV_161:BA,2019-01-12 18:00:00,0.0
power,NP,HV_161:BA,2019-01-12 19:00:00,0.0
power,NP,HV_161:BA,2019-01-12 20:00:00,0.0
power,NP,HV_161:BA,2019-01-12 21:00:00,0.0
power,NP,HV_161:BA,2019-01-12 22:00:00,0.0
power,NP,HV_161:BA,2019-01-12 23:00:00,0.0
power,NP,HV_161:BA,2019-01-13 00:00:00,0.0
power,NP,HV_161:BA,2019-01-13 01:00:00,0.0
power,NP,HV_161:BA,2019-01-13 02:00:00,0.0
power,NP,HV_161:BA,2019-01-13 03:00:00,0.0
power,NP,HV_161:BA,2019-01-13 04:00:00,0.0
power,NP,HV_161:BA,2019-01-13 05:00:00,0.0
power,NP,HV_161:BA,2019-01-13 06:00:00,0.0
power,NP,HV_161:BA,2019-01-13 07:00:00,0.0
power,NP,HV_161:BA,2019-01-13 08:00:00,0.0
power,NP,HV_161:BA,2019-01-13 09:00:00,0.0
power,NP,HV_161:BA,2019-01-13 10:00:00,0.0
power,NP,HV_161:BA,2019-01-13 11:00:00,0.0
power,NP,HV_161:BA,2019-01-13 12:00:00,0.0
power,NP,HV_161:BA,2019-01-13 13:00:00,0.0
power,NP,HV_161:BA,2019-01-13 14:00:00,0.0
power,NP,HV_161:BA,2019-01-13 15:00:00,0.0
power,NP,HV_161:BA,2019-01-13 16:00:00,0.0
power,NP,HV_161:BA,2019-01-13 17:00:00,0.0
power,NP,HV_161:BA,2019-01-13 18:00:00,0.0
power,NP,HV_161:BA,2019-01-13 19:00:00,0.0
power,NP,HV_161:BA,2019-01-13 20:00:00,0.0
power,NP,HV_161:BA,2019-01-13 21:00:00,0.0
power,NP,HV_161:BA,2019-01-13 22:00:00,0.0
power,NP,HV_161:BA,2019-01-13 23:00:00,0.0
power,NP,HV_161:BA,2019-01-14 00:00:00,0.0
power,NP,HV_161:BA,2019-01-14 01:00:00,0.0
power,NP,HV_161:BA,2019-01-14 02:00:00,0.0
power,NP,HV_161:BA,2019-01-14 03:00:00,0.0
power,NP,HV_161:BA,2019-01-14 04:00:00,0.0
power,NP,HV_161:BA,2019-01-14 05:00:00,0.0
power,NP,HV_161:BA,2019-01-14 06:00:00,0.0
power,NP,HV_161:BA,2019-01-14 07:00:00,0.0
power,NP,HV_161:BA,2019-01-14 08:00:00,0.0
power,NP,HV_161:BA,2019-01-14 09:00:00,0.0
power,NP,HV_161:BA,2019-01-14 10:00:00,0.0
power,NP,HV_161:BA,2019-01-14 11:00:00,0.0
power,NP,HV_161:BA,2019-01-14 12:00:00,0.0
power,NP,HV_161:BA,2019-01-14 13:00:00,0.0
power,NP,HV_161:BA,2019-01-14 14:00:00,0.0
power,NP,HV_161:BA,2019-01-14 15:00:00,0.0
power,NP,HV_161:BA,2019-01-14 16:00:00,0.0
power,NP,HV_161:BA,2019-01-14 17:00:00,0.0
power,NP,HV_161:BA,2019-01-14 18:00:00,0.0
power,NP,HV_161:BA,2019-01-14 19:00:00,0.0
power,NP,HV_161:BA,2019-01-14 20:00:00,0.0
power,NP,HV_161:BA,2019-01-14 21:00:00,0.0
power,NP,HV_161:BA,2019-01-14 22:00:00,0.0
power,NP,HV_161:BA,2019-01-14 23:00:00,0.0
power,NP,HV_161:BA,2019-01-15 00:00:00,0.0
power,NP,HV_161:BA,2019-01-15 01:00:00,0.0
power,NP,HV_161:BA,2019-01-15 02:00:00,0.0
power,NP,HV_161:BA,2019-01-15 03:00:00,0.0
power,NP,HV_161:BA,2019-01-15 04:00:00,0.0
power,NP,HV_161:BA,2019-01-15 05:00:00,0.0
power,NP,HV_161:BA,2019-01-15 06:00:00,0.0
power,NP,HV_161:BA,2019-01-15 07:00:00,0.0
power,NP,HV_161:BA,2019-01-15 08:00:00,0.0
power,NP,HV_161:BA,2019-01-15 09:00:00,0.0
power,NP,HV_161:BA,2019-01-15 10:00:00,0.0
power,NP,HV_161:BA,2019-01-15 11:00:00,0.0
power,NP,HV_161:BA,2019-01-15 12:00:00,0.0
power,NP,HV_161:BA,2019-01-15 13:00:00,0.0
power,NP,HV_161:BA,2019-01-15 14:00:00,0.0
power,NP,HV_161:BA,2019-01-15 15:00:00,0.0
power,NP,HV_161:BA,2019-01-15 16:00:00,0.0
power,NP,HV_161:BA,2019-01-15 17:00:00,0.0
power,NP,HV_161:BA,2019-01-15 18:00:00,0.0
power,NP,HV_161:BA,2019-01-15 19:00:00,0.0
power,NP,HV_161:BA,2019-01-15 20:00:00,0.0
power,NP,HV_161:BA,2019-01-15 21:00:00,0.0
power,NP,HV_161:BA,2019-01-15 22:00:00,0.0
power,NP,HV_161:BA,2019-01-15 23:00:00,0.0
power,NP,HV_161:UE,2019-01-01 00:00:00,-20512.4598662
power,NP,HV_161:UE,2019-01-01 01:00:00,-20534.7206418
power,NP,HV_161:UE,2019-01-01 02:00:00,-20572.2459583
power,NP,HV_161:UE,2019-01-01 03:00:00,-20132.7545787
power,NP,HV_161:UE,2019-01-01 04:00:00,-20143.9909733
power,NP,HV_161:UE,2019-01-01 05:00:00,-18442.6314247
power,NP,HV_161:UE,2019-01-01 06:00:00,-17493.0801725
power,NP,HV_161:UE,2019-01-01 07:00:00,-17247.6853359
power,NP,HV_161:UE,2019-01-01 08:00:00,-16774.2904285
power,NP,HV_161:UE,2019-01-01 09:00:00,-16737.8991536
power,NP,HV_161:UE,2019-01-01 10:00:00,-16587.9524679
power,NP,HV_161:UE,2019-01-01 11:00:00,-17222.8225815
power,NP,HV_161:UE,2019-01-01 12:00:00,-17493.0110468
power,NP,HV_161:UE,2019-01-01 13:00:00,-17784.231962
power,NP,HV_161:UE,2019-01-01 14:00:00,-18118.7887191
power,NP,HV_161:UE,2019-01-01 15:00:00,-18680.7429504
power,NP,HV_161:UE,2019-01-01 16:00:00,-19230.7751047
power,NP,HV_161:UE,2019-01-01 17:00:00,-18102.4436693
power,NP,HV_161:UE,2019-01-01 18:00:00,-23019.765609
power,NP,HV_161:UE,2019-01-01 19:00:00,-24082.2407975
power,NP,HV_161:UE,2019-01-01 20:00:00,-24829.7789574
power,NP,HV_161:UE,2019-01-01 21:00:00,-24616.393487
power,NP,HV_161:UE,2019-01-01 22:00:00,-23172.9409702
power,NP,HV_161:UE,2019-01-01 23:00:00,-22679.1756891
power,NP,HV_161:UE,2019-01-02 00:00:00,-21272.8244717
power,NP,HV_161:UE,2019-01-02 01:00:00,-20660.9710607
power,NP,HV_161:UE,2019-01-02 02:00:00,-19937.0717241
power,NP,HV_161:UE,2019-01-02 03:00:00,-19499.8064261
power,NP,HV_161:UE,2019-01-02 04:00:00,-19375.7820888
power,NP,HV_161:UE,2019-01-02 05:00:00,-19189.8515744
power,NP,HV_161:UE,2019-01-02 06:00:00,-18260.6772275
power,NP,HV_161:UE,2019-01-02 07:00:00,-18311.1111179
power,NP,HV_161:UE,2019-01-02 08:00:00,-18351.1739745
power,NP,HV_161:UE,2019-01-02 09:00:00,-19065.4341644
power,NP,HV_161:UE,2019-01-02 10:00:00,-19516.1713125
power,NP,HV_161:UE,2019-01-02 11:00:00,-19200.645577
power,NP,HV_161:UE,2019-01-02 12:00:00,-19402.264629
power,NP,HV_161:UE,2019-01-02 13:00:00,-22896.826639
power,NP,HV_161:UE,2019-01-02 14:00:00,-19056.9423139
power,NP,HV_161:UE,2019-01-02 15:00:00,-20118.9378966
power,NP,HV_161:UE,2019-01-02 16:00:00,-19877.143107
power,NP,HV_161:UE,2019-01-02 17:00:00,-20879.6740449
power,NP,HV_161:UE,2019-01-02 18:00:00,-23799.8469085
power,NP,HV_161:UE,2019-01-02 19:00:00,-25641.3433591
power,NP,HV_161:UE,2019-01-02 20:00:00,-25588.5535119
power,NP,HV_161:UE,2019-01-02 21:00:00,-24842.2873928
power,NP,HV_161:UE,2019-01-02 22:00:00,-24046.9415626
power,NP,HV_161:UE,2019-01-02 23:00:00,-22874.5405334
power,NP,HV_161:UE,2019-01-03 00:00:00,-22286.3259457
power,NP,HV_161:UE,2019-01-03 01:00:00,-21342.786921
power,NP,HV_161:UE,2019-01-03 02:00:00,-20425.1128113
power,NP,HV_161:UE,2019-01-03 03:00:00,-20397.4458418
power,NP,HV_161:UE,2019-01-03 04:00:00,-20152.1532523
power,NP,HV_161:UE,2019-01-03 05:00:00,-19871.0314143
power,NP,HV_161:UE,2019-01-03 06:00:00,-18790.9077877
power,NP,HV_161:UE,2019-01-03 07:00:00,-20283.7191692
power,NP,HV_161:UE,2019-01-03 08:00:00,-20210.2520558
power,NP,HV_161:UE,2019-01-03 09:00:00,-19428.9969105
power,NP,HV_161:UE,2019-01-03 10:00:00,-20454.6797583
power,NP,HV_161:UE,2019-01-03 11:00:00,-21235.556164
power,NP,HV_161:UE,2019-01-03 12:00:00,-21333.9333856
power,NP,HV_161:UE,2019-01-03 13:00:00,-21526.2286401
power,NP,HV_161:UE,2019-01-03 14:00:00,-22038.0235987
power,NP,HV_161:UE,2019-01-03 15:00:00,-22581.9422157
power,NP,HV_161:UE,2019-01-03 16:00:00,-23197.3452557
power,NP,HV_161:UE,2019-01-03 17:00:00,-23602.509534
power,NP,HV_161:UE,2019-01-03 18:00:00,-25123.3032241
power,NP,HV_161:UE,2019-01-03 19:00:00,-26130.9744973
power,NP,HV_161:UE,2019-01-03 20:00:00,-26206.0251202
power,NP,HV_161:UE,2019-01-03 21:00:00,-25388.3124974
power,NP,HV_161:UE,2019-01-03 22:00:00,-24036.2351817
power,NP,HV_161:UE,2019-01-03 23:00:00,-23710.697789
power,NP,HV_161:UE,2019-01-04 00:00:00,-22582.1823008
power,NP,HV_161:UE,2019-01-04 01:00:00,-21499.1423945
power,NP,HV_161:UE,2019-01-04 02:00:00,-21258.3019682
power,NP,HV_161:UE,2019-01-04 03:00:00,-21220.670645
power,NP,HV_161:UE,2019-01-04 04:00:00,-21113.1828893
power,NP,HV_161:UE,2019-01-04 05:00:00,-20980.3602424
power,NP,HV_161:UE,2019-01-04 06:00:00,-19500.651023
power,NP,HV_161:UE,2019-01-04 07:00:00,-19767.1262478
power,NP,HV_161:UE,2019-01-04 08:00:00,-19488.117943
power,NP,HV_161:UE,2019-01-04 09:00:00,-19375.4858101
power,NP,HV_161:UE,2019-01-04 10:00:00,-20028.1508078
power,NP,HV_161:UE,2019-01-04 11:00:00,-19961.4791645
power,NP,HV_161:UE,2019-01-04 12:00:00,-19449.5238602
power,NP,HV_161:UE,2019-01-04 13:00:00,-20177.5226761
power,NP,HV_161:UE,2019-01-04 14:00:00,-20987.0094682
power,NP,HV_161:UE,2019-01-04 15:00:00,-21370.6504622
power,NP,HV_161:UE,2019-01-04 16:00:00,-21795.2134241
power,NP,HV_161:UE,2019-01-04 17:00:00,-22751.3331547
power,NP,HV_161:UE,2019-01-04 18:00:00,-24779.9572089
power,NP,HV_161:UE,2019-01-04 19:00:00,-26437.64323
power,NP,HV_161:UE,2019-01-04 20:00:00,-26322.4171921
power,NP,HV_161:UE,2019-01-04 21:00:00,-26058.9979699
power,NP,HV_161:UE,2019-01-04 22:00:00,-25102.6324995
power,NP,HV_161:UE,2019-01-04 23:00:00,-23720.7681394
power,NP,HV_161:UE,2019-01-05 00:00:00,-23067.7852928
power,NP,HV_161:UE,2019-01-05 01:00:00,-22316.4310003
power,NP,HV_161:UE,2019-01-05 02:00:00,-21297.311329
power,NP,HV_161:UE,2019-01-05 03:00:00,-21095.0562566
power,NP,HV_161:UE,2019-01-05 04:00:00,-20608.1812136
