carriers,locs,techs,timesteps,carrier_prod
power,UE,HV_161:NP,2019-01-01 14:00:00,17975.76788
power,UE,HV_161:NP,2019-01-01 15:00:00,18533.28632
power,UE,HV_161:NP,2019-01-01 16:00:00,19078.97679
power,UE,HV_161:NP,2019-01-01 17:00:00,17959.55185
power,UE,HV_161:NP,2019-01-01 18:00:00,22838.05886
power,UE,HV_161:NP,2019-01-01 19:00:00,23892.14739
power,UE,HV_161:NP,2019-01-01 20:00:00,24633.78485
power,UE,HV_161:NP,2019-01-01 21:00:00,24422.08374
power,UE,HV_161:NP,2019-01-01 22:00:00,22990.02513
power,UE,HV_161:NP,2019-01-01 23:00:00,22500.15739
power,UE,HV_161:NP,2019-01-02 00:00:00,21104.90722
power,UE,HV_161:NP,2019-01-02 01:00:00,20497.88348
power,UE,HV_161:NP,2019-01-02 02:00:00,19779.69825
power,UE,HV_161:NP,2019-01-02 03:00:00,19345.88451
power,UE,HV_161:NP,2019-01-02 04:00:00,19222.83916
power,UE,HV_161:NP,2019-01-02 05:00:00,19038.37629
power,UE,HV_161:NP,2019-01-02 06:00:00,18116.53639
power,UE,HV_161:NP,2019-01-02 07:00:00,18166.57218
power,UE,HV_161:NP,2019-01-02 08:00:00,18206.3188
power,UE,HV_161:NP,2019-01-02 09:00:00,18914.94097
power,UE,HV_161:NP,2019-01-02 10:00:00,19362.12022
power,UE,HV_161:NP,2019-01-02 11:00:00,19049.08509
power,UE,HV_161:NP,2019-01-02 12:00:00,19249.11266
power,UE,HV_161:NP,2019-01-02 13:00:00,22716.09031
power,UE,HV_161:NP,2019-01-02 14:00:00,18906.51615
power,UE,HV_161:NP,2019-01-02 15:00:00,19960.12886
power,UE,HV_161:NP,2019-01-02 16:00:00,19720.24268
power,UE,HV_161:NP,2019-01-02 17:00:00,20714.86013
power,UE,HV_161:NP,2019-01-02 18:00:00,23611.98258
power,UE,HV_161:NP,2019-01-02 19:00:00,25438.94316
power,UE,HV_161:NP,2019-01-02 20:00:00,25386.57001
power,UE,HV_161:NP,2019-01-02 21:00:00,24646.19455
power,UE,HV_161:NP,2019-01-02 22:00:00,23857.12679
power,UE,HV_161:NP,2019-01-02 23:00:00,22693.98012
power,UE,HV_161:NP,2019-01-03 00:00:00,22110.40861
power,UE,HV_161:NP,2019-01-03 01:00:00,21174.31742
power,UE,HV_161:NP,2019-01-03 02:00:00,20263.88698
power,UE,HV_161:NP,2019-01-03 03:00:00,20236.4384
power,UE,HV_161:NP,2019-01-03 04:00:00,19993.08203
power,UE,HV_161:NP,2019-01-03 05:00:00,19714.17923
power,UE,HV_161:NP,2019-01-03 06:00:00,18642.58157
power,UE,HV_161:NP,2019-01-03 07:00:00,20123.60943
power,UE,HV_161:NP,2019-01-03 08:00:00,20050.72223
power,UE,HV_161:NP,2019-01-03 09:00:00,19275.63393
power,UE,HV_161:NP,2019-01-03 10:00:00,20293.22054
power,UE,HV_161:NP,2019-01-03 11:00:00,21067.93309
power,UE,HV_161:NP,2019-01-03 12:00:00,21165.53377
power,UE,HV_161:NP,2019-01-03 13:00:00,21356.31114
power,UE,HV_161:NP,2019-01-03 14:00:00,21864.06624
power,UE,HV_161:NP,2019-01-03 15:00:00,22403.69143
power,UE,HV_161:NP,2019-01-03 16:00:00,23014.23678
power,UE,HV_161:NP,2019-01-03 17:00:00,23416.20289
power,UE,HV_161:NP,2019-01-03 18:00:00,24924.99218
power,UE,HV_161:NP,2019-01-03 19:00:00,25924.70939
power,UE,HV_161:NP,2019-01-03 20:00:00,25999.1676
power,UE,HV_161:NP,2019-01-03 21:00:00,25187.9096
power,UE,HV_161:NP,2019-01-03 22:00:00,23846.50492
power,UE,HV_161:NP,2019-01-03 23:00:00,23523.53716
power,UE,HV_161:NP,2019-01-04 00:00:00,22403.92962
power,UE,HV_161:NP,2019-01-04 01:00:00,21329.4387
power,UE,HV_161:NP,2019-01-04 02:00:00,21090.49935
power,UE,HV_161:NP,2019-01-04 03:00:00,21053.16507
power,UE,HV_161:NP,2019-01-04 04:00:00,20946.52577
power,UE,HV_161:NP,2019-01-04 05:00:00,20814.75156
power,UE,HV_161:NP,2019-01-04 06:00:00,19346.72244
power,UE,HV_161:NP,2019-01-04 07:00:00,19611.09424
power,UE,HV_161:NP,2019-01-04 08:00:00,19334.28829
power,UE,HV_161:NP,2019-01-04 09:00:00,19222.54522
power,UE,HV_161:NP,2019-01-04 10:00:00,19870.0584
power,UE,HV_161:NP,2019-01-04 11:00:00,19803.91303
power,UE,HV_161:NP,2019-01-04 12:00:00,19295.99885
power,UE,HV_161:NP,2019-01-04 13:00:00,20018.2512
power,UE,HV_161:NP,2019-01-04 14:00:00,20821.3483
power,UE,HV_161:NP,2019-01-04 15:00:00,21201.96102
power,UE,HV_161:NP,2019-01-04 16:00:00,21623.17269
power,UE,HV_161:NP,2019-01-04 17:00:00,22571.74528
power,UE,HV_161:NP,2019-01-04 18:00:00,24584.35637
power,UE,HV_161:NP,2019-01-04 19:00:00,26228.95743
power,UE,HV_161:NP,2019-01-04 20:00:00,26114.64093
power,UE,HV_161:NP,2019-01-04 21:00:00,25853.30101
power,UE,HV_161:NP,2019-01-04 22:00:00,24904.48462
power,UE,HV_161:NP,2019-01-04 23:00:00,23533.52802
power,UE,HV_161:NP,2019-01-05 00:00:00,22885.6995
power,UE,HV_161:NP,2019-01-05 01:00:00,22140.27603
power,UE,HV_161:NP,2019-01-05 02:00:00,21129.20079
power,UE,HV_161:NP,2019-01-05 03:00:00,20928.54222
power,UE,HV_161:NP,2019-01-05 04:00:00,20445.51033
power,UE,HV_161:NP,2019-01-05 05:00:00,20749.86354
power,UE,HV_161:NP,2019-01-05 06:00:00,18549.06413
power,UE,HV_161:NP,2019-01-05 07:00:00,17703.78145
power,UE,HV_161:NP,2019-01-05 08:00:00,17408.4421
power,UE,HV_161:NP,2019-01-05 09:00:00,17196.64296
power,UE,HV_161:NP,2019-01-05 10:00:00,17320.62352
power,UE,HV_161:NP,2019-01-05 11:00:00,17308.93171
power,UE,HV_161:NP,2019-01-05 12:00:00,17645.80427
power,UE,HV_161:NP,2019-01-05 13:00:00,18245.92787
power,UE,HV_161:NP,2019-01-05 14:00:00,19002.9115
power,UE,HV_161:NP,2019-01-05 15:00:00,18550.06361
power,UE,HV_161:NP,2019-01-05 16:00:00,19115.36224
power,UE,HV_161:NP,2019-01-05 17:00:00,20325.69433
power,UE,HV_161:NP,2019-01-05 18:00:00,23558.4526
power,UE,HV_161:NP,2019-01-05 19:00:00,25533.59343
power,UE,HV_161:NP,2019-01-05 20:00:00,25693.02655
power,UE,HV_161:NP,2019-01-05 21:00:00,25309.90329
power,UE,HV_161:NP,2019-01-05 22:00:00,23683.81162
power,UE,HV_161:NP,2019-01-05 23:00:00,22294.7663
power,UE,HV_161:NP,2019-01-06 00:00:00,21681.85321
power,UE,HV_161:NP,2019-01-06 01:00:00,20811.91205
power,UE,HV_161:NP,2019-01-06 02:00:00,20224.6597
power,UE,HV_161:NP,2019-01-06 03:00:00,19968.9988
power,UE,HV_161:NP,2019-01-06 04:00:00,19838.90726
power,UE,HV_161:NP,2019-01-06 05:00:00,19770.02289
power,UE,HV_161:NP,2019-01-06 06:00:00,18637.90621
power,UE,HV_161:NP,2019-01-06 07:00:00,18145.98563
power,UE,HV_161:NP,2019-01-06 08:00:00,16747.86761
power,UE,HV_161:NP,2019-01-06 09:00:00,16503.4678
power,UE,HV_161:NP,2019-01-06 10:00:00,16289.9344
power,UE,HV_161:NP,2019-01-06 11:00:00,16643.6007
power,UE,HV_161:NP,2019-01-06 12:00:00,17635.11488
power,UE,HV_161:NP,2019-01-06 13:00:00,17548.16007
power,UE,HV_161:NP,2019-01-06 14:00:00,18678.79171
power,UE,HV_161:NP,2019-01-06 15:00:00,19458.39753
power,UE,HV_161:NP,2019-01-06 16:00:00,20126.41671
power,UE,HV_161:NP,2019-01-06 17:00:00,20523.13842
power,UE,HV_161:NP,2019-01-06 18:00:00,22933.55047
power,UE,HV_161:NP,2019-01-06 19:00:00,24719.70626
power,UE,HV_161:NP,2019-01-06 20:00:00,25268.67784
power,UE,HV_161:NP,2019-01-06 21:00:00,24415.77372
power,UE,HV_161:NP,2019-01-06 22:00:00,22786.00121
power,UE,HV_161:NP,2019-01-06 23:00:00,21826.87846
power,UE,HV_161:NP,2019-01-07 00:00:00,19714.5999
power,UE,HV_161:NP,2019-01-07 01:00:00,20703.69524
power,UE,HV_161:NP,2019-01-07 02:00:00,20020.00478
power,UE,HV_161:NP,2019-01-07 03:00:00,19690.096
power,UE,HV_161:NP,2019-01-07 04:00:00,19604.17458
power,UE,HV_161:NP,2019-01-07 05:00:00,20011.38109
power,UE,HV_161:NP,2019-01-07 06:00:00,18690.15018
power,UE,HV_161:NP,2019-01-07 07:00:00,17701.04819
power,UE,HV_161:NP,2019-01-07 08:00:00,17789.90655
power,UE,HV_161:NP,2019-01-07 09:00:00,17144.38628
power,UE,HV_161:NP,2019-01-07 10:00:00,17449.68615
power,UE,HV_161:NP,2019-01-07 11:00:00,17996.27203
power,UE,HV_161:NP,2019-01-07 12:00:00,17535.25535
power,UE,HV_161:NP,2019-01-07 13:00:00,18392.25168
power,UE,HV_161:NP,2019-01-07 14:00:00,18493.44956
power,UE,HV_161:NP,2019-01-07 15:00:00,18556.10258
power,UE,HV_161:NP,2019-01-07 16:00:00,19815.04133
power,UE,HV_161:NP,2019-01-07 17:00:00,21052.78328
power,UE,HV_161:NP,2019-01-07 18:00:00,24134.87275
power,UE,HV_161:NP,2019-01-07 19:00:00,25048.56337
power,UE,HV_161:NP,2019-01-07 20:00:00,25008.38959
power,UE,HV_161:NP,2019-01-07 21:00:00,22893.06119
power,UE,HV_161:NP,2019-01-07 22:00:00,21785.96851
power,UE,HV_161:NP,2019-01-07 23:00:00,21381.28602
power,UE,HV_161:NP,2019-01-08 00:00:00,20403.65388
power,UE,HV_161:NP,2019-01-08 01:00:00,20098.66967
power,UE,HV_161:NP,2019-01-08 02:00:00,19619.52896
power,UE,HV_161:NP,2019-01-08 03:00:00,19612.37761
power,UE,HV_161:NP,2019-01-08 04:00:00,19733.52995
power,UE,HV_161:NP,2019-01-08 05:00:00,20263.36114
power,UE,HV_161:NP,2019-01-08 06:00:00,19077.65732
power,UE,HV_161:NP,2019-01-08 07:00:00,18687.60017
power,UE,HV_161:NP,2019-01-08 08:00:00,18443.05073
power,UE,HV_161:NP,2019-01-08 09:00:00,18485.38284
power,UE,HV_161:NP,2019-01-08 10:00:00,19152.99298
power,UE,HV_161:NP,2019-01-08 11:00:00,19824.75496
power,UE,HV_161:NP,2019-01-08 12:00:00,18540.52921
power,UE,HV_161:NP,2019-01-08 13:00:00,18729.71653
power,UE,HV_161:NP,2019-01-08 14:00:00,19487.91538
power,UE,HV_161:NP,2019-01-08 15:00:00,19751.19384
power,UE,HV_161:NP,2019-01-08 16:00:00,20021.80083
power,UE,HV_161:NP,2019-01-08 17:00:00,21604.3086
power,UE,HV_161:NP,2019-01-08 18:00:00,23428.67656
power,UE,HV_161:NP,2019-01-08 19:00:00,25526.96791
power,UE,HV_161:NP,2019-01-08 20:00:00,25638.02423
power,UE,HV_161:NP,2019-01-08 21:00:00,19036.48329
power,UE,HV_161:NP,2019-01-08 22:00:00,21006.36577
power,UE,HV_161:NP,2019-01-08 23:00:00,20475.69325
power,UE,HV_161:NP,2019-01-09 00:00:00,19637.82801
power,UE,HV_161:NP,2019-01-09 01:00:00,19022.60125
power,UE,HV_161:NP,2019-01-09 02:00:00,18568.27994
power,UE,HV_161:NP,2019-01-09 03:00:00,18425.25287
power,UE,HV_161:NP,2019-01-09 04:00:00,18799.64727
power,UE,HV_161:NP,2019-01-09 05:00:00,19335.99881
power,UE,HV_161:NP,2019-01-09 06:00:00,17446.13012
power,UE,HV_161:NP,2019-01-09 07:00:00,17142.12696
power,UE,HV_161:NP,2019-01-09 08:00:00,16998.9196
power,UE,HV_161:NP,2019-01-09 09:00:00,17008.55408
power,UE,HV_161:NP,2019-01-09 10:00:00,17489.18789
power,UE,HV_161:NP,2019-01-09 11:00:00,17318.68947
power,UE,HV_161:NP,2019-01-09 12:00:00,18292.37901
power,UE,HV_161:NP,2019-01-09 13:00:00,18792.9634
power,UE,HV_161:NP,2019-01-09 14:00:00,19721.30862
power,UE,HV_161:NP,2019-01-09 15:00:00,20054.65677
power,UE,HV_161:NP,2019-01-09 16:00:00,20035.64864
power,UE,HV_161:NP,2019-01-09 17:00:00,21213.451
power,UE,HV_161:NP,2019-01-09 18:00:00,23945.15154
power,UE,HV_161:NP,2019-01-09 19:00:00,25662.6333
power,UE,HV_161:NP,2019-01-09 20:00:00,25058.13357
power,UE,HV_161:NP,2019-01-09 21:00:00,24309.34475
power,UE,HV_161:NP,2019-01-09 22:00:00,22870.66062
power,UE,HV_161:NP,2019-01-09 23:00:00,22025.1182
power,UE,HV_161:NP,2019-01-10 00:00:00,21971.69338
power,UE,HV_161:NP,2019-01-10 01:00:00,21475.09495
power,UE,HV_161:NP,2019-01-10 02:00:00,21539.14164
power,UE,HV_161:NP,2019-01-10 03:00:00,20780.78263
power,UE,HV_161:NP,2019-01-10 04:00:00,21350.47209
power,UE,HV_161:NP,2019-01-10 05:00:00,21158.12171
power,UE,HV_161:NP,2019-01-10 06:00:00,20040.96274
power,UE,HV_161:NP,2019-01-10 07:00:00,19575.99356
power,UE,HV_161:NP,2019-01-10 08:00:00,19668.94894
power,UE,HV_161:NP,2019-01-10 09:00:00,19164.19691
power,UE,HV_161:NP,2019-01-10 10:00:00,19230.7106
power,UE,HV_161:NP,2019-01-10 11:00:00,19521.60709
power,UE,HV_161:NP,2019-01-10 12:00:00,19588.44759
power,UE,HV_161:NP,2019-01-10 13:00:00,20263.91551
power,UE,HV_161:NP,2019-01-10 14:00:00,20673.42066
power,UE,HV_161:NP,2019-01-10 15:00:00,21446.40561
power,UE,HV_161:NP,2019-01-10 16:00:00,21537.02034
power,UE,HV_161:NP,2019-01-10 17:00:00,21554.10168
power,UE,HV_161:NP,2019-01-10 18:00:00,25562.30401
power,UE,HV_161:NP,2019-01-10 19:00:00,26137.357
power,UE,HV_161:NP,2019-01-10 20:00:00,26573.90508
power,UE,HV_161:NP,2019-01-10 21:00:00,25438.94316
power,UE,HV_161:NP,2019-01-10 22:00:00,24120.14937
power,UE,HV_161:NP,2019-01-10 23:00:00,23037.13993
power,UE,HV_161:NP,2019-01-11 00:00:00,22172.66745
power,UE,HV_161:NP,2019-01-11 01:00:00,22500.78839
power,UE,HV_161:NP,2019-01-11 02:00:00,21889.76831
power,UE,HV_161:NP,2019-01-11 03:00:00,21464.89376
power,UE,HV_161:NP,2019-01-11 04:00:00,21648.93595
power,UE,HV_161:NP,2019-01-11 05:00:00,21809.84141
power,UE,HV_161:NP,2019-01-11 06:00:00,20055.92046
power,UE,HV_161:NP,2019-01-11 07:00:00,20302.51099
power,UE,HV_161:NP,2019-01-11 08:00:00,19931.35539
power,UE,HV_161:NP,2019-01-11 09:00:00,20091.22886
power,UE,HV_161:NP,2019-01-11 10:00:00,20041.50905
power,UE,HV_161:NP,2019-01-11 11:00:00,20218.20908
power,UE,HV_161:NP,2019-01-11 12:00:00,19609.97476
power,UE,HV_161:NP,2019-01-11 13:00:00,20821.21804
power,UE,HV_161:NP,2019-01-11 14:00:00,21090.18573
power,UE,HV_161:NP,2019-01-11 15:00:00,21351.69678
power,UE,HV_161:NP,2019-01-11 16:00:00,21721.46477
power,UE,HV_161:NP,2019-01-11 17:00:00,22195.50929
power,UE,HV_161:NP,2019-01-11 18:00:00,25413.49275
power,UE,HV_161:NP,2019-01-11 19:00:00,26475.88947
power,UE,HV_161:NP,2019-01-11 20:00:00,27845.68923
power,UE,HV_161:NP,2019-01-11 21:00:00,26148.60986
power,UE,HV_161:NP,2019-01-11 22:00:00,25612.67899
power,UE,HV_161:NP,2019-01-11 23:00:00,23844.92742
power,UE,HV_161:NP,2019-01-12 00:00:00,21893.44915
power,UE,HV_161:NP,2019-01-12 01:00:00,21911.22237
power,UE,HV_161:NP,2019-01-12 02:00:00,21681.64288
power,UE,HV_161:NP,2019-01-12 03:00:00,21618.5427
power,UE,HV_161:NP,2019-01-12 04:00:00,21827.19396
power,UE,HV_161:NP,2019-01-12 05:00:00,21180.20677
power,UE,HV_161:NP,2019-01-12 06:00:00,19274.92654
power,UE,HV_161:NP,2019-01-12 07:00:00,18894.01319
power,UE,HV_161:NP,2019-01-12 08:00:00,19330.10437
power,UE,HV_161:NP,2019-01-12 09:00:00,18605.51109
power,UE,HV_161:NP,2019-01-12 10:00:00,18436.27932
power,UE,HV_161:NP,2019-01-12 11:00:00,18465.85076
power,UE,HV_161:NP,2019-01-12 12:00:00,19024.83039
power,UE,HV_161:NP,2019-01-12 13:00:00,19473.76866
power,UE,HV_161:NP,2019-01-12 14:00:00,19762.77647
power,UE,HV_161:NP,2019-01-12 15:00:00,20010.05235
power,UE,HV_161:NP,2019-01-12 16:00:00,20468.04844
power,UE,HV_161:NP,2019-01-12 17:00:00,21532.395
power,UE,HV_161:NP,2019-01-12 18:00:00,24236.88471
power,UE,HV_161:NP,2019-01-12 19:00:00,26654.88365
power,UE,HV_161:NP,2019-01-12 20:00:00,26505.23105
power,UE,HV_161:NP,2019-01-12 21:00:00,26469.57945
power,UE,HV_161:NP,2019-01-12 22:00:00,25398.97971
power,UE,HV_161:NP,2019-01-12 23:00:00,23651.94603
power,UE,HV_161:NP,2019-01-13 00:00:00,23325.50776
power,UE,HV_161:NP,2019-01-13 01:00:00,22902.73655
power,UE,HV_161:NP,2019-01-13 02:00:00,21977.26723
power,UE,HV_161:NP,2019-01-13 03:00:00,21791.85786
power,UE,HV_161:NP,2019-01-13 04:00:00,21761.35944
power,UE,HV_161:NP,2019-01-13 05:00:00,21372.03132
power,UE,HV_161:NP,2019-01-13 06:00:00,20177.09681
power,UE,HV_161:NP,2019-01-13 07:00:00,19073.75159
power,UE,HV_161:NP,2019-01-13 08:00:00,16300.67847
power,UE,HV_161:NP,2019-01-13 09:00:00,15946.97021
power,UE,HV_161:NP,2019-01-13 10:00:00,16029.15952
power,UE,HV_161:NP,2019-01-13 11:00:00,16164.85356
power,UE,HV_161:NP,2019-01-13 12:00:00,17780.2182
power,UE,HV_161:NP,2019-01-13 13:00:00,18715.2416
power,UE,HV_161:NP,2019-01-13 14:00:00,19038.73844
power,UE,HV_161:NP,2019-01-13 15:00:00,19486.40882
power,UE,HV_161:NP,2019-01-13 16:00:00,19811.82824
power,UE,HV_161:NP,2019-01-13 17:00:00,14266.1508
power,UE,HV_161:NP,2019-01-13 18:00:00,18262.98024
power,UE,HV_161:NP,2019-01-13 19:00:00,20550.0463
power,UE,HV_161:NP,2019-01-13 20:00:00,24807.10001
power,UE,HV_161:NP,2019-01-13 21:00:00,24276.84816
power,UE,HV_161:NP,2019-01-13 22:00:00,23954.09073
power,UE,HV_161:NP,2019-01-13 23:00:00,22998.64882
power,UE,HV_161:NP,2019-01-14 00:00:00,22555.26488
power,UE,HV_161:NP,2019-01-14 01:00:00,21785.54784
power,UE,HV_161:NP,2019-01-14 02:00:00,21309.98281
power,UE,HV_161:NP,2019-01-14 03:00:00,21226.37507
power,UE,HV_161:NP,2019-01-14 04:00:00,20739.97784
power,UE,HV_161:NP,2019-01-14 05:00:00,21235.10393
power,UE,HV_161:NP,2019-01-14 06:00:00,20165.55245
power,UE,HV_161:NP,2019-01-14 07:00:00,19513.95651
power,UE,HV_161:NP,2019-01-14 08:00:00,19398.15205
power,UE,HV_161:NP,2019-01-14 09:00:00,19917.47367
power,UE,HV_161:NP,2019-01-14 10:00:00,19518.7047
power,UE,HV_161:NP,2019-01-14 11:00:00,20109.4985
power,UE,HV_161:NP,2019-01-14 12:00:00,20360.03936
power,UE,HV_161:NP,2019-01-14 13:00:00,20907.0298
power,UE,HV_161:NP,2019-01-14 14:00:00,21303.56394
power,UE,HV_161:NP,2019-01-14 15:00:00,21871.24469
power,UE,HV_161:NP,2019-01-14 16:00:00,22204.63853
power,UE,HV_161:NP,2019-01-14 17:00:00,22325.44424
power,UE,HV_161:NP,2019-01-14 18:00:00,24640.72587
power,UE,HV_161:NP,2019-01-14 19:00:00,26963.89575
power,UE,HV_161:NP,2019-01-14 20:00:00,26587.26129
power,UE,HV_161:NP,2019-01-14 21:00:00,26228.64192
power,UE,HV_161:NP,2019-01-14 22:00:00,24945.60491
power,UE,HV_161:NP,2019-01-14 23:00:00,24104.26916
power,UE,HV_161:NP,2019-01-15 00:00:00,23484.94089
power,UE,HV_161:NP,2019-01-15 01:00:00,22822.91482
power,UE,HV_161:NP,2019-01-15 02:00:00,22511.30509
power,UE,HV_161:NP,2019-01-15 03:00:00,22053.82878
power,UE,HV_161:NP,2019-01-15 04:00:00,22700.29013
power,UE,HV_161:NP,2019-01-15 05:00:00,23886.46837
power,UE,HV_161:NP,2019-01-15 06:00:00,21633.05233
power,UE,HV_161:NP,2019-01-15 07:00:00,19947.02154
power,UE,HV_161:NP,2019-01-15 08:00:00,19406.41455
power,UE,HV_161:NP,2019-01-15 09:00:00,19603.67604
power,UE,HV_161:NP,2019-01-15 10:00:00,19352.82897
power,UE,HV_161:NP,2019-01-15 11:00:00,19465.67778
power,UE,HV_161:NP,2019-01-15 12:00:00,19545.83902
power,UE,HV_161:NP,2019-01-15 13:00:00,20540.06802
power,UE,HV_161:NP,2019-01-15 14:00:00,20804.73424
power,UE,HV_161:NP,2019-01-15 15:00:00,21059.18889
power,UE,HV_161:NP,2019-01-15 16:00:00,21774.53196
power,UE,HV_161:NP,2019-01-15 17:00:00,22249.79604
power,UE,HV_161:NP,2019-01-15 18:00:00,24993.24555
power,UE,HV_161:NP,2019-01-15 19:00:00,26761.41779
power,UE,HV_161:NP,2019-01-15 20:00:00,26423.51632
power,UE,HV_161:NP,2019-01-15 21:00:00,26378.50485
power,UE,HV_161:NP,2019-01-15 22:00:00,25741.29819
power,UE,HV_161:NP,2019-01-15 23:00:00,25278.45836
power,UE,HV_161:UW,2019-01-01 00:00:00,0.0
power,UE,HV_161:UW,2019-01-01 01:00:00,0.0
power,UE,HV_161:UW,2019-01-01 02:00:00,0.0
power,UE,HV_161:UW,2019-01-01 03:00:00,0.0
power,UE,HV_161:UW,2019-01-01 04:00:00,0.0
power,UE,HV_161:UW,2019-01-01 05:00:00,0.0
power,UE,HV_161:UW,2019-01-01 06:00:00,0.0
power,UE,HV_161:UW,2019-01-01 07:00:00,0.0
power,UE,HV_161:UW,2019-01-01 08:00:00,0.0
power,UE,HV_161:UW,2019-01-01 09:00:00,0.0
power,UE,HV_161:UW,2019-01-01 10:00:00,0.0
power,UE,HV_161:UW,2019-01-01 11:00:00,0.0
power,UE,HV_161:UW,2019-01-01 12:00:00,0.0
power,UE,HV_161:UW,2019-01-01 13:00:00,0.0
power,UE,HV_161:UW,2019-01-01 14:00:00,0.0
power,UE,HV_161:UW,2019-01-01 15:00:00,0.0
power,UE,HV_161:UW,2019-01-01 16:00:00,0.0
power,UE,HV_161:UW,2019-01-01 17:00:00,0.0
power,UE,HV_161:UW,2019-01-01 18:00:00,0.0
power,UE,HV_161:UW,2019-01-01 19:00:00,0.0
power,UE,HV_161:UW,2019-01-01 20:00:00,0.0
power,UE,HV_161:UW,2019-01-01 21:00:00,0.0
power,UE,HV_161:UW,2019-01-01 22:00:00,0.0
power,UE,HV_161:UW,2019-01-01 23:00:00,0.0
power,UE,HV_161:UW,2019-01-02 00:00:00,0.0
power,UE,HV_161:UW,2019-01-02 01:00:00,0.0
power,UE,HV_161:UW,2019-01-02 02:00:00,0.0
power,UE,HV_161:UW,2019-01-02 03:00:00,0.0
power,UE,HV_161:UW,2019-01-02 04:00:00,0.0
power,UE,HV_161:UW,2019-01-02 05:00:00,0.0
power,UE,HV_161:UW,2019-01-02 06:00:00,0.0
power,UE,HV_161:UW,2019-01-02 07:00:00,0.0
power,UE,HV_161:UW,2019-01-02 08:00:00,0.0
power,UE,HV_161:UW,2019-01-02 09:00:00,0.0
power,UE,HV_161:UW,2019-01-02 10:00:00,0.0
power,UE,HV_161:UW,2019-01-02 11:00:00,0.0
power,UE,HV_161:UW,2019-01-02 12:00:00,0.0
power,UE,HV_161:UW,2019-01-02 13:00:00,0.0
power,UE,HV_161:UW,2019-01-02 14:00:00,0.0
power,UE,HV_161:UW,2019-01-02 15:00:00,0.0
power,UE,HV_161:UW,2019-01-02 16:00:00,0.0
power,UE,HV_161:UW,2019-01-02 17:00:00,0.0
power,UE,HV_161:UW,2019-01-02 18:00:00,0.0
power,UE,HV_161:UW,2019-01-02 19:00:00,0.0
power,UE,HV_161:UW,2019-01-02 20:00:00,0.0
power,UE,HV_161:UW,2019-01-02 21:00:00,0.0
power,UE,HV_161:UW,2019-01-02 22:00:00,0.0
power,UE,HV_161:UW,2019-01-02 23:00:00,0.0
power,UE,HV_161:UW,2019-01-03 00:00:00,0.0
power,UE,HV_161:UW,2019-01-03 01:00:00,0.0
power,UE,HV_161:UW,2019-01-03 02:00:00,0.0
power,UE,HV_161:UW,2019-01-03 03:00:00,0.0
power,UE,HV_161:UW,2019-01-03 04:00:00,0.0
power,UE,HV_161:UW,2019-01-03 05:00:00,0.0
power,UE,HV_161:UW,2019-01-03 06:00:00,0.0
power,UE,HV_161:UW,2019-01-03 07:00:00,0.0
power,UE,HV_161:UW,2019-01-03 08:00:00,0.0
power,UE,HV_161:UW,2019-01-03 09:00:00,0.0
power,UE,HV_161:UW,2019-01-03 10:00:00,0.0
power,UE,HV_161:UW,2019-01-03 11:00:00,0.0
power,UE,HV_161:UW,2019-01-03 12:00:00,0.0
power,UE,HV_161:UW,2019-01-03 13:00:00,0.0
power,UE,HV_161:UW,2019-01-03 14:00:00,0.0
power,UE,HV_161:UW,2019-01-03 15:00:00,0.0
power,UE,HV_161:UW,2019-01-03 16:00:00,0.0
power,UE,HV_161:UW,2019-01-03 17:00:00,0.0
power,UE,HV_161:UW,2019-01-03 18:00:00,0.0
power,UE,HV_161:UW,2019-01-03 19:00:00,0.0
power,UE,HV_161:UW,2019-01-03 20:00:00,0.0
power,UE,HV_161:UW,2019-01-03 21:00:00,0.0
power,UE,HV_161:UW,2019-01-03 22:00:00,0.0
power,UE,HV_161:UW,2019-01-03 23:00:00,0.0
power,UE,HV_161:UW,2019-01-04 00:00:00,0.0
power,UE,HV_161:UW,2019-01-04 01:00:00,0.0
power,UE,HV_161:UW,2019-01-04 02:00:00,0.0
power,UE,HV_161:UW,2019-01-04 03:00:00,0.0
power,UE,HV_161:UW,2019-01-04 04:00:00,0.0
power,UE,HV_161:UW,2019-01-04 05:00:00,0.0
power,UE,HV_161:UW,2019-01-04 06:00:00,0.0
power,UE,HV_161:UW,2019-01-04 07:00:00,0.0
power,UE,HV_161:UW,2019-01-04 08:00:00,0.0
power,UE,HV_161:UW,2019-01-04 09:00:00,0.0
power,UE,HV_161:UW,2019-01-04 10:00:00,0.0
power,UE,HV_161:UW,2019-01-04 11:00:00,0.0
power,UE,HV_161:UW,2019-01-04 12:00:00,0.0
power,UE,HV_161:UW,2019-01-04 13:00:00,0.0
power,UE,HV_161:UW,2019-01-04 14:00:00,0.0
power,UE,HV_161:UW,2019-01-04 15:00:00,0.0
power,UE,HV_161:UW,2019-01-04 16:00:00,0.0
power,UE,HV_161:UW,2019-01-04 17:00:00,0.0
power,UE,HV_161:UW,2019-01-04 18:00:00,0.0
power,UE,HV_161:UW,2019-01-04 19:00:00,0.0
power,UE,HV_161:UW,2019-01-04 20:00:00,0.0
power,UE,HV_161:UW,2019-01-04 21:00:00,0.0
power,UE,HV_161:UW,2019-01-04 22:00:00,0.0
power,UE,HV_161:UW,2019-01-04 23:00:00,0.0
power,UE,HV_161:UW,2019-01-05 00:00:00,0.0
