carriers,locs,techs,timesteps,capacity_factor
power,UE,HV_161:UW,2019-01-13 07:00:00,0.0
power,UE,HV_161:UW,2019-01-13 08:00:00,0.0
power,UE,HV_161:UW,2019-01-13 09:00:00,0.0
power,UE,HV_161:UW,2019-01-13 10:00:00,0.0
power,UE,HV_161:UW,2019-01-13 11:00:00,0.0
power,UE,HV_161:UW,2019-01-13 12:00:00,0.0
power,UE,HV_161:UW,2019-01-13 13:00:00,0.0
power,UE,HV_161:UW,2019-01-13 14:00:00,0.0
power,UE,HV_161:UW,2019-01-13 15:00:00,0.0
power,UE,HV_161:UW,2019-01-13 16:00:00,0.0
power,UE,HV_161:UW,2019-01-13 17:00:00,0.0
power,UE,HV_161:UW,2019-01-13 18:00:00,0.0
power,UE,HV_161:UW,2019-01-13 19:00:00,0.0
power,UE,HV_161:UW,2019-01-13 20:00:00,0.0
power,UE,HV_161:UW,2019-01-13 21:00:00,0.0
power,UE,HV_161:UW,2019-01-13 22:00:00,0.0
power,UE,HV_161:UW,2019-01-13 23:00:00,0.0
power,UE,HV_161:UW,2019-01-14 00:00:00,0.0
power,UE,HV_161:UW,2019-01-14 01:00:00,0.0
power,UE,HV_161:UW,2019-01-14 02:00:00,0.0
power,UE,HV_161:UW,2019-01-14 03:00:00,0.0
power,UE,HV_161:UW,2019-01-14 04:00:00,0.0
power,UE,HV_161:UW,2019-01-14 05:00:00,0.0
power,UE,HV_161:UW,2019-01-14 06:00:00,0.0
power,UE,HV_161:UW,2019-01-14 07:00:00,0.0
power,UE,HV_161:UW,2019-01-14 08:00:00,0.0
power,UE,HV_161:UW,2019-01-14 09:00:00,0.0
power,UE,HV_161:UW,2019-01-14 10:00:00,0.0
power,UE,HV_161:UW,2019-01-14 11:00:00,0.0
power,UE,HV_161:UW,2019-01-14 12:00:00,0.0
power,UE,HV_161:UW,2019-01-14 13:00:00,0.0
power,UE,HV_161:UW,2019-01-14 14:00:00,0.0
power,UE,HV_161:UW,2019-01-14 15:00:00,0.0
power,UE,HV_161:UW,2019-01-14 16:00:00,0.0
power,UE,HV_161:UW,2019-01-14 17:00:00,0.0
power,UE,HV_161:UW,2019-01-14 18:00:00,0.0
power,UE,HV_161:UW,2019-01-14 19:00:00,0.0
power,UE,HV_161:UW,2019-01-14 20:00:00,0.0
power,UE,HV_161:UW,2019-01-14 21:00:00,0.0
power,UE,HV_161:UW,2019-01-14 22:00:00,0.0
power,UE,HV_161:UW,2019-01-14 23:00:00,0.0
power,UE,HV_161:UW,2019-01-15 00:00:00,0.0
power,UE,HV_161:UW,2019-01-15 01:00:00,0.0
power,UE,HV_161:UW,2019-01-15 02:00:00,0.0
power,UE,HV_161:UW,2019-01-15 03:00:00,0.0
power,UE,HV_161:UW,2019-01-15 04:00:00,0.0
power,UE,HV_161:UW,2019-01-15 05:00:00,0.0
power,UE,HV_161:UW,2019-01-15 06:00:00,0.0
power,UE,HV_161:UW,2019-01-15 07:00:00,0.0
power,UE,HV_161:UW,2019-01-15 08:00:00,0.0
power,UE,HV_161:UW,2019-01-15 09:00:00,0.0
power,UE,HV_161:UW,2019-01-15 10:00:00,0.0
power,UE,HV_161:UW,2019-01-15 11:00:00,0.0
power,UE,HV_161:UW,2019-01-15 12:00:00,0.0
power,UE,HV_161:UW,2019-01-15 13:00:00,0.0
power,UE,HV_161:UW,2019-01-15 14:00:00,0.0
power,UE,HV_161:UW,2019-01-15 15:00:00,0.0
power,UE,HV_161:UW,2019-01-15 16:00:00,0.0
power,UE,HV_161:UW,2019-01-15 17:00:00,0.0
power,UE,HV_161:UW,2019-01-15 18:00:00,0.0
power,UE,HV_161:UW,2019-01-15 19:00:00,0.0
power,UE,HV_161:UW,2019-01-15 20:00:00,0.0
power,UE,HV_161:UW,2019-01-15 21:00:00,0.0
power,UE,HV_161:UW,2019-01-15 22:00:00,0.0
power,UE,HV_161:UW,2019-01-15 23:00:00,0.0
power,UE,PV,2019-01-01 00:00:00,0.0
power,UE,PV,2019-01-01 01:00:00,0.0
power,UE,PV,2019-01-01 02:00:00,0.0
power,UE,PV,2019-01-01 03:00:00,0.0
power,UE,PV,2019-01-01 04:00:00,0.0
power,UE,PV,2019-01-01 05:00:00,0.0
power,UE,PV,2019-01-01 06:00:00,0.01
power,UE,PV,2019-01-01 07:00:00,0.181
power,UE,PV,2019-01-01 08:00:00,0.392
power,UE,PV,2019-01-01 09:00:00,0.544
power,UE,PV,2019-01-01 10:00:00,0.638
power,UE,PV,2019-01-01 11:00:00,0.678
power,UE,PV,2019-01-01 12:00:00,0.673
power,UE,PV,2019-01-01 13:00:00,0.626
power,UE,PV,2019-01-01 14:00:00,0.53
power,UE,PV,2019-01-01 15:00:00,0.391
power,UE,PV,2019-01-01 16:00:00,0.193
power,UE,PV,2019-01-01 17:00:00,0.021
power,UE,PV,2019-01-01 18:00:00,0.0
power,UE,PV,2019-01-01 19:00:00,0.0
power,UE,PV,2019-01-01 20:00:00,0.0
power,UE,PV,2019-01-01 21:00:00,0.0
power,UE,PV,2019-01-01 22:00:00,0.0
power,UE,PV,2019-01-01 23:00:00,0.0
power,UE,PV,2019-01-02 00:00:00,0.0
power,UE,PV,2019-01-02 01:00:00,0.0
power,UE,PV,2019-01-02 02:00:00,0.0
power,UE,PV,2019-01-02 03:00:00,0.0
power,UE,PV,2019-01-02 04:00:00,0.0
power,UE,PV,2019-01-02 05:00:00,0.0
power,UE,PV,2019-01-02 06:00:00,0.011
power,UE,PV,2019-01-02 07:00:00,0.194
power,UE,PV,2019-01-02 08:00:00,0.404
power,UE,PV,2019-01-02 09:00:00,0.562
power,UE,PV,2019-01-02 10:00:00,0.65
power,UE,PV,2019-01-02 11:00:00,0.687
power,UE,PV,2019-01-02 12:00:00,0.687
power,UE,PV,2019-01-02 13:00:00,0.645
power,UE,PV,2019-01-02 14:00:00,0.544
power,UE,PV,2019-01-02 15:00:00,0.384
power,UE,PV,2019-01-02 16:00:00,0.2
power,UE,PV,2019-01-02 17:00:00,0.027
power,UE,PV,2019-01-02 18:00:00,0.0
power,UE,PV,2019-01-02 19:00:00,0.0
power,UE,PV,2019-01-02 20:00:00,0.0
power,UE,PV,2019-01-02 21:00:00,0.0
power,UE,PV,2019-01-02 22:00:00,0.0
power,UE,PV,2019-01-02 23:00:00,0.0
power,UE,PV,2019-01-03 00:00:00,0.0
power,UE,PV,2019-01-03 01:00:00,0.0
power,UE,PV,2019-01-03 02:00:00,0.0
power,UE,PV,2019-01-03 03:00:00,0.0
power,UE,PV,2019-01-03 04:00:00,0.0
power,UE,PV,2019-01-03 05:00:00,0.0
power,UE,PV,2019-01-03 06:00:00,0.011
power,UE,PV,2019-01-03 07:00:00,0.189
power,UE,PV,2019-01-03 08:00:00,0.399
power,UE,PV,2019-01-03 09:00:00,0.552
power,UE,PV,2019-01-03 10:00:00,0.648
power,UE,PV,2019-01-03 11:00:00,0.694
power,UE,PV,2019-01-03 12:00:00,0.703
power,UE,PV,2019-01-03 13:00:00,0.655
power,UE,PV,2019-01-03 14:00:00,0.559
power,UE,PV,2019-01-03 15:00:00,0.415
power,UE,PV,2019-01-03 16:00:00,0.22
power,UE,PV,2019-01-03 17:00:00,0.028
power,UE,PV,2019-01-03 18:00:00,0.0
power,UE,PV,2019-01-03 19:00:00,0.0
power,UE,PV,2019-01-03 20:00:00,0.0
power,UE,PV,2019-01-03 21:00:00,0.0
power,UE,PV,2019-01-03 22:00:00,0.0
power,UE,PV,2019-01-03 23:00:00,0.0
power,UE,PV,2019-01-04 00:00:00,0.0
power,UE,PV,2019-01-04 01:00:00,0.0
power,UE,PV,2019-01-04 02:00:00,0.0
power,UE,PV,2019-01-04 03:00:00,0.0
power,UE,PV,2019-01-04 04:00:00,0.0
power,UE,PV,2019-01-04 05:00:00,0.0
power,UE,PV,2019-01-04 06:00:00,0.013
power,UE,PV,2019-01-04 07:00:00,0.205
power,UE,PV,2019-01-04 08:00:00,0.415
power,UE,PV,2019-01-04 09:00:00,0.566
power,UE,PV,2019-01-04 10:00:00,0.658
power,UE,PV,2019-01-04 11:00:00,0.702
power,UE,PV,2019-01-04 12:00:00,0.695
power,UE,PV,2019-01-04 13:00:00,0.641
power,UE,PV,2019-01-04 14:00:00,0.542
power,UE,PV,2019-01-04 15:00:00,0.398
power,UE,PV,2019-01-04 16:00:00,0.206
power,UE,PV,2019-01-04 17:00:00,0.025
power,UE,PV,2019-01-04 18:00:00,0.0
power,UE,PV,2019-01-04 19:00:00,0.0
power,UE,PV,2019-01-04 20:00:00,0.0
power,UE,PV,2019-01-04 21:00:00,0.0
power,UE,PV,2019-01-04 22:00:00,0.0
power,UE,PV,2019-01-04 23:00:00,0.0
power,UE,PV,2019-01-05 00:00:00,0.0
power,UE,PV,2019-01-05 01:00:00,0.0
power,UE,PV,2019-01-05 02:00:00,0.0
power,UE,PV,2019-01-05 03:00:00,0.0
power,UE,PV,2019-01-05 04:00:00,0.0
power,UE,PV,2019-01-05 05:00:00,0.0
power,UE,PV,2019-01-05 06:00:00,0.01
power,UE,PV,2019-01-05 07:00:00,0.161
power,UE,PV,2019-01-05 08:00:00,0.37
power,UE,PV,2019-01-05 09:00:00,0.528
power,UE,PV,2019-01-05 10:00:00,0.602
power,UE,PV,2019-01-05 11:00:00,0.61
power,UE,PV,2019-01-05 12:00:00,0.554
power,UE,PV,2019-01-05 13:00:00,0.398
power,UE,PV,2019-01-05 14:00:00,0.275
power,UE,PV,2019-01-05 15:00:00,0.24
power,UE,PV,2019-01-05 16:00:00,0.171
power,UE,PV,2019-01-05 17:00:00,0.025
power,UE,PV,2019-01-05 18:00:00,0.0
power,UE,PV,2019-01-05 19:00:00,0.0
power,UE,PV,2019-01-05 20:00:00,0.0
power,UE,PV,2019-01-05 21:00:00,0.0
power,UE,PV,2019-01-05 22:00:00,0.0
power,UE,PV,2019-01-05 23:00:00,0.0
power,UE,PV,2019-01-06 00:00:00,0.0
power,UE,PV,2019-01-06 01:00:00,0.0
power,UE,PV,2019-01-06 02:00:00,0.0
power,UE,PV,2019-01-06 03:00:00,0.0
power,UE,PV,2019-01-06 04:00:00,0.0
power,UE,PV,2019-01-06 05:00:00,0.0
power,UE,PV,2019-01-06 06:00:00,0.009
power,UE,PV,2019-01-06 07:00:00,0.125
power,UE,PV,2019-01-06 08:00:00,0.264
power,UE,PV,2019-01-06 09:00:00,0.387
power,UE,PV,2019-01-06 10:00:00,0.464
power,UE,PV,2019-01-06 11:00:00,0.503
power,UE,PV,2019-01-06 12:00:00,0.503
power,UE,PV,2019-01-06 13:00:00,0.495
power,UE,PV,2019-01-06 14:00:00,0.411
power,UE,PV,2019-01-06 15:00:00,0.214
power,UE,PV,2019-01-06 16:00:00,0.065
power,UE,PV,2019-01-06 17:00:00,0.005
power,UE,PV,2019-01-06 18:00:00,0.0
power,UE,PV,2019-01-06 19:00:00,0.0
power,UE,PV,2019-01-06 20:00:00,0.0
power,UE,PV,2019-01-06 21:00:00,0.0
power,UE,PV,2019-01-06 22:00:00,0.0
power,UE,PV,2019-01-06 23:00:00,0.0
power,UE,PV,2019-01-07 00:00:00,0.0
power,UE,PV,2019-01-07 01:00:00,0.0
power,UE,PV,2019-01-07 02:00:00,0.0
power,UE,PV,2019-01-07 03:00:00,0.0
power,UE,PV,2019-01-07 04:00:00,0.0
power,UE,PV,2019-01-07 05:00:00,0.0
power,UE,PV,2019-01-07 06:00:00,0.008
power,UE,PV,2019-01-07 07:00:00,0.126
power,UE,PV,2019-01-07 08:00:00,0.279
power,UE,PV,2019-01-07 09:00:00,0.454
power,UE,PV,2019-01-07 10:00:00,0.546
power,UE,PV,2019-01-07 11:00:00,0.543
power,UE,PV,2019-01-07 12:00:00,0.47
power,UE,PV,2019-01-07 13:00:00,0.382
power,UE,PV,2019-01-07 14:00:00,0.278
power,UE,PV,2019-01-07 15:00:00,0.163
power,UE,PV,2019-01-07 16:00:00,0.066
power,UE,PV,2019-01-07 17:00:00,0.006
power,UE,PV,2019-01-07 18:00:00,0.0
power,UE,PV,2019-01-07 19:00:00,0.0
power,UE,PV,2019-01-07 20:00:00,0.0
power,UE,PV,2019-01-07 21:00:00,0.0
power,UE,PV,2019-01-07 22:00:00,0.0
power,UE,PV,2019-01-07 23:00:00,0.0
power,UE,PV,2019-01-08 00:00:00,0.0
power,UE,PV,2019-01-08 01:00:00,0.0
power,UE,PV,2019-01-08 02:00:00,0.0
power,UE,PV,2019-01-08 03:00:00,0.0
power,UE,PV,2019-01-08 04:00:00,0.0
power,UE,PV,2019-01-08 05:00:00,0.0
power,UE,PV,2019-01-08 06:00:00,0.011
power,UE,PV,2019-01-08 07:00:00,0.169
power,UE,PV,2019-01-08 08:00:00,0.369
power,UE,PV,2019-01-08 09:00:00,0.437
power,UE,PV,2019-01-08 10:00:00,0.398
power,UE,PV,2019-01-08 11:00:00,0.383
power,UE,PV,2019-01-08 12:00:00,0.443
power,UE,PV,2019-01-08 13:00:00,0.412
power,UE,PV,2019-01-08 14:00:00,0.344
power,UE,PV,2019-01-08 15:00:00,0.232
power,UE,PV,2019-01-08 16:00:00,0.123
power,UE,PV,2019-01-08 17:00:00,0.016
power,UE,PV,2019-01-08 18:00:00,0.0
power,UE,PV,2019-01-08 19:00:00,0.0
power,UE,PV,2019-01-08 20:00:00,0.0
power,UE,PV,2019-01-08 21:00:00,0.0
power,UE,PV,2019-01-08 22:00:00,0.0
power,UE,PV,2019-01-08 23:00:00,0.0
power,UE,PV,2019-01-09 00:00:00,0.0
power,UE,PV,2019-01-09 01:00:00,0.0
power,UE,PV,2019-01-09 02:00:00,0.0
power,UE,PV,2019-01-09 03:00:00,0.0
power,UE,PV,2019-01-09 04:00:00,0.0
power,UE,PV,2019-01-09 05:00:00,0.0
power,UE,PV,2019-01-09 06:00:00,0.008
power,UE,PV,2019-01-09 07:00:00,0.154
power,UE,PV,2019-01-09 08:00:00,0.348
power,UE,PV,2019-01-09 09:00:00,0.504
power,UE,PV,2019-01-09 10:00:00,0.61
power,UE,PV,2019-01-09 11:00:00,0.666
power,UE,PV,2019-01-09 12:00:00,0.677
power,UE,PV,2019-01-09 13:00:00,0.624
power,UE,PV,2019-01-09 14:00:00,0.516
power,UE,PV,2019-01-09 15:00:00,0.357
power,UE,PV,2019-01-09 16:00:00,0.161
power,UE,PV,2019-01-09 17:00:00,0.018
power,UE,PV,2019-01-09 18:00:00,0.0
power,UE,PV,2019-01-09 19:00:00,0.0
power,UE,PV,2019-01-09 20:00:00,0.0
power,UE,PV,2019-01-09 21:00:00,0.0
power,UE,PV,2019-01-09 22:00:00,0.0
power,UE,PV,2019-01-09 23:00:00,0.0
power,UE,PV,2019-01-10 00:00:00,0.0
power,UE,PV,2019-01-10 01:00:00,0.0
power,UE,PV,2019-01-10 02:00:00,0.0
power,UE,PV,2019-01-10 03:00:00,0.0
power,UE,PV,2019-01-10 04:00:00,0.0
power,UE,PV,2019-01-10 05:00:00,0.0
power,UE,PV,2019-01-10 06:00:00,0.01
power,UE,PV,2019-01-10 07:00:00,0.171
power,UE,PV,2019-01-10 08:00:00,0.372
power,UE,PV,2019-01-10 09:00:00,0.523
power,UE,PV,2019-01-10 10:00:00,0.617
power,UE,PV,2019-01-10 11:00:00,0.661
power,UE,PV,2019-01-10 12:00:00,0.681
power,UE,PV,2019-01-10 13:00:00,0.632
power,UE,PV,2019-01-10 14:00:00,0.535
power,UE,PV,2019-01-10 15:00:00,0.382
power,UE,PV,2019-01-10 16:00:00,0.192
power,UE,PV,2019-01-10 17:00:00,0.023
power,UE,PV,2019-01-10 18:00:00,0.0
power,UE,PV,2019-01-10 19:00:00,0.0
power,UE,PV,2019-01-10 20:00:00,0.0
power,UE,PV,2019-01-10 21:00:00,0.0
power,UE,PV,2019-01-10 22:00:00,0.0
power,UE,PV,2019-01-10 23:00:00,0.0
power,UE,PV,2019-01-11 00:00:00,0.0
power,UE,PV,2019-01-11 01:00:00,0.0
power,UE,PV,2019-01-11 02:00:00,0.0
power,UE,PV,2019-01-11 03:00:00,0.0
power,UE,PV,2019-01-11 04:00:00,0.0
power,UE,PV,2019-01-11 05:00:00,0.0
power,UE,PV,2019-01-11 06:00:00,0.011
power,UE,PV,2019-01-11 07:00:00,0.172
power,UE,PV,2019-01-11 08:00:00,0.377
power,UE,PV,2019-01-11 09:00:00,0.518
power,UE,PV,2019-01-11 10:00:00,0.611
power,UE,PV,2019-01-11 11:00:00,0.66
power,UE,PV,2019-01-11 12:00:00,0.649
power,UE,PV,2019-01-11 13:00:00,0.576
power,UE,PV,2019-01-11 14:00:00,0.425
power,UE,PV,2019-01-11 15:00:00,0.235
power,UE,PV,2019-01-11 16:00:00,0.108
power,UE,PV,2019-01-11 17:00:00,0.014
power,UE,PV,2019-01-11 18:00:00,0.0
power,UE,PV,2019-01-11 19:00:00,0.0
power,UE,PV,2019-01-11 20:00:00,0.0
power,UE,PV,2019-01-11 21:00:00,0.0
power,UE,PV,2019-01-11 22:00:00,0.0
power,UE,PV,2019-01-11 23:00:00,0.0
power,UE,PV,2019-01-12 00:00:00,0.0
power,UE,PV,2019-01-12 01:00:00,0.0
power,UE,PV,2019-01-12 02:00:00,0.0
power,UE,PV,2019-01-12 03:00:00,0.0
power,UE,PV,2019-01-12 04:00:00,0.0
power,UE,PV,2019-01-12 05:00:00,0.0
power,UE,PV,2019-01-12 06:00:00,0.01
power,UE,PV,2019-01-12 07:00:00,0.159
power,UE,PV,2019-01-12 08:00:00,0.359
power,UE,PV,2019-01-12 09:00:00,0.517
power,UE,PV,2019-01-12 10:00:00,0.617
power,UE,PV,2019-01-12 11:00:00,0.666
power,UE,PV,2019-01-12 12:00:00,0.693
power,UE,PV,2019-01-12 13:00:00,0.644
power,UE,PV,2019-01-12 14:00:00,0.548
power,UE,PV,2019-01-12 15:00:00,0.409
power,UE,PV,2019-01-12 16:00:00,0.216
power,UE,PV,2019-01-12 17:00:00,0.03
power,UE,PV,2019-01-12 18:00:00,0.0
power,UE,PV,2019-01-12 19:00:00,0.0
power,UE,PV,2019-01-12 20:00:00,0.0
power,UE,PV,2019-01-12 21:00:00,0.0
power,UE,PV,2019-01-12 22:00:00,0.0
power,UE,PV,2019-01-12 23:00:00,0.0
power,UE,PV,2019-01-13 00:00:00,0.0
power,UE,PV,2019-01-13 01:00:00,0.0
power,UE,PV,2019-01-13 02:00:00,0.0
power,UE,PV,2019-01-13 03:00:00,0.0
power,UE,PV,2019-01-13 04:00:00,0.0
power,UE,PV,2019-01-13 05:00:00,0.0
power,UE,PV,2019-01-13 06:00:00,0.012
power,UE,PV,2019-01-13 07:00:00,0.19
power,UE,PV,2019-01-13 08:00:00,0.399
power,UE,PV,2019-01-13 09:00:00,0.551
power,UE,PV,2019-01-13 10:00:00,0.654
power,UE,PV,2019-01-13 11:00:00,0.699
power,UE,PV,2019-01-13 12:00:00,0.699
power,UE,PV,2019-01-13 13:00:00,0.637
power,UE,PV,2019-01-13 14:00:00,0.532
power,UE,PV,2019-01-13 15:00:00,0.382
power,UE,PV,2019-01-13 16:00:00,0.195
power,UE,PV,2019-01-13 17:00:00,0.028
power,UE,PV,2019-01-13 18:00:00,0.0
power,UE,PV,2019-01-13 19:00:00,0.0
power,UE,PV,2019-01-13 20:00:00,0.0
power,UE,PV,2019-01-13 21:00:00,0.0
power,UE,PV,2019-01-13 22:00:00,0.0
power,UE,PV,2019-01-13 23:00:00,0.0
power,UE,PV,2019-01-14 00:00:00,0.0
power,UE,PV,2019-01-14 01:00:00,0.0
power,UE,PV,2019-01-14 02:00:00,0.0
power,UE,PV,2019-01-14 03:00:00,0.0
power,UE,PV,2019-01-14 04:00:00,0.0
power,UE,PV,2019-01-14 05:00:00,0.0
power,UE,PV,2019-01-14 06:00:00,0.013
power,UE,PV,2019-01-14 07:00:00,0.189
power,UE,PV,2019-01-14 08:00:00,0.403
power,UE,PV,2019-01-14 09:00:00,0.561
power,UE,PV,2019-01-14 10:00:00,0.654
power,UE,PV,2019-01-14 11:00:00,0.692
power,UE,PV,2019-01-14 12:00:00,0.689
power,UE,PV,2019-01-14 13:00:00,0.624
power,UE,PV,2019-01-14 14:00:00,0.508
power,UE,PV,2019-01-14 15:00:00,0.363
power,UE,PV,2019-01-14 16:00:00,0.184
power,UE,PV,2019-01-14 17:00:00,0.025
power,UE,PV,2019-01-14 18:00:00,0.0
power,UE,PV,2019-01-14 19:00:00,0.0
power,UE,PV,2019-01-14 20:00:00,0.0
power,UE,PV,2019-01-14 21:00:00,0.0
power,UE,PV,2019-01-14 22:00:00,0.0
power,UE,PV,2019-01-14 23:00:00,0.0
power,UE,PV,2019-01-15 00:00:00,0.0
power,UE,PV,2019-01-15 01:00:00,0.0
power,UE,PV,2019-01-15 02:00:00,0.0
power,UE,PV,2019-01-15 03:00:00,0.0
power,UE,PV,2019-01-15 04:00:00,0.0
power,UE,PV,2019-01-15 05:00:00,0.0
power,UE,PV,2019-01-15 06:00:00,0.013
power,UE,PV,2019-01-15 07:00:00,0.206
power,UE,PV,2019-01-15 08:00:00,0.423
power,UE,PV,2019-01-15 09:00:00,0.575
power,UE,PV,2019-01-15 10:00:00,0.666
power,UE,PV,2019-01-15 11:00:00,0.71
power,UE,PV,2019-01-15 12:00:00,0.711
power,UE,PV,2019-01-15 13:00:00,0.662
power,UE,PV,2019-01-15 14:00:00,0.564
power,UE,PV,2019-01-15 15:00:00,0.413
power,UE,PV,2019-01-15 16:00:00,0.207
power,UE,PV,2019-01-15 17:00:00,0.028
power,UE,PV,2019-01-15 18:00:00,0.0
power,UE,PV,2019-01-15 19:00:00,0.0
power,UE,PV,2019-01-15 20:00:00,0.0
power,UE,PV,2019-01-15 21:00:00,0.0
power,UE,PV,2019-01-15 22:00:00,0.0
power,UE,PV,2019-01-15 23:00:00,0.0
power,UW,HV_161:NP,2019-01-01 00:00:00,0.06528558895604396
power,UW,HV_161:NP,2019-01-01 01:00:00,0.06535643895604396
power,UW,HV_161:NP,2019-01-01 02:00:00,0.06547587186813186
power,UW,HV_161:NP,2019-01-01 03:00:00,0.06407709016483516
power,UW,HV_161:NP,2019-01-01 04:00:00,0.06411285252747254
power,UW,HV_161:NP,2019-01-01 05:00:00,0.05869788714285715
power,UW,HV_161:NP,2019-01-01 06:00:00,0.055755924670329665
power,UW,HV_161:NP,2019-01-01 07:00:00,0.05634634148351648
power,UW,HV_161:NP,2019-01-01 08:00:00,0.05653190104395605
power,UW,HV_161:NP,2019-01-01 09:00:00,0.05763513697802197
power,UW,HV_161:NP,2019-01-01 10:00:00,0.05791178939560439
power,UW,HV_161:NP,2019-01-01 11:00:00,0.06025321368131868
power,UW,HV_161:NP,2019-01-01 12:00:00,0.06107304956043956
power,UW,HV_161:NP,2019-01-01 13:00:00,0.061622980604395604
power,UW,HV_161:NP,2019-01-01 14:00:00,0.06191785159340659
power,UW,HV_161:NP,2019-01-01 15:00:00,0.06259160153846155
power,UW,HV_161:NP,2019-01-01 16:00:00,0.06275421917582417
power,UW,HV_161:NP,2019-01-01 17:00:00,0.05778358461538462
power,UW,HV_161:NP,2019-01-01 18:00:00,0.0732656621978022
power,UW,HV_161:NP,2019-01-01 19:00:00,0.07664723219780219
power,UW,HV_161:NP,2019-01-01 20:00:00,0.07902644313186813
power,UW,HV_161:NP,2019-01-01 21:00:00,0.07834729510989011
power,UW,HV_161:NP,2019-01-01 22:00:00,0.0737531778021978
power,UW,HV_161:NP,2019-01-01 23:00:00,0.07218165697802198
power,UW,HV_161:NP,2019-01-02 00:00:00,0.06770562302197802
power,UW,HV_161:NP,2019-01-02 01:00:00,0.06575825978021979
power,UW,HV_161:NP,2019-01-02 02:00:00,0.06345428478021978
power,UW,HV_161:NP,2019-01-02 03:00:00,0.06206258807692308
power,UW,HV_161:NP,2019-01-02 04:00:00,0.061667852307692304
power,UW,HV_161:NP,2019-01-02 05:00:00,0.061076085989010986
power,UW,HV_161:NP,2019-01-02 06:00:00,0.058206997802197805
power,UW,HV_161:NP,2019-01-02 07:00:00,0.05983519857142857
power,UW,HV_161:NP,2019-01-02 08:00:00,0.06164693467032967
power,UW,HV_161:NP,2019-01-02 09:00:00,0.0651874110989011
power,UW,HV_161:NP,2019-01-02 10:00:00,0.06732775626373626
power,UW,HV_161:NP,2019-01-02 11:00:00,0.06662026824175825
power,UW,HV_161:NP,2019-01-02 12:00:00,0.06726196697802198
power,UW,HV_161:NP,2019-01-02 13:00:00,0.0780473634065934
power,UW,HV_161:NP,2019-01-02 14:00:00,0.06501602153846153
power,UW,HV_161:NP,2019-01-02 15:00:00,0.06711284456043956
power,UW,HV_161:NP,2019-01-02 16:00:00,0.06486757384615385
power,UW,HV_161:NP,2019-01-02 17:00:00,0.06667087543956043
power,UW,HV_161:NP,2019-01-02 18:00:00,0.07574844912087912
power,UW,HV_161:NP,2019-01-02 19:00:00,0.0816094321978022
power,UW,HV_161:NP,2019-01-02 20:00:00,0.08144141648351648
power,UW,HV_161:NP,2019-01-02 21:00:00,0.07906625406593407
power,UW,HV_161:NP,2019-01-02 22:00:00,0.07653488428571428
power,UW,HV_161:NP,2019-01-02 23:00:00,0.07280345021978023
power,UW,HV_161:NP,2019-01-03 00:00:00,0.07093132291208791
power,UW,HV_161:NP,2019-01-03 01:00:00,0.06792829450549451
power,UW,HV_161:NP,2019-01-03 02:00:00,0.06500758697802198
power,UW,HV_161:NP,2019-01-03 03:00:00,0.06491953054945054
power,UW,HV_161:NP,2019-01-03 04:00:00,0.06413883087912088
power,UW,HV_161:NP,2019-01-03 05:00:00,0.06324409642857143
power,UW,HV_161:NP,2019-01-03 06:00:00,0.05989457763736264
power,UW,HV_161:NP,2019-01-03 07:00:00,0.06607337362637362
power,UW,HV_161:NP,2019-01-03 08:00:00,0.06752377461538461
power,UW,HV_161:NP,2019-01-03 09:00:00,0.06626433131868131
power,UW,HV_161:NP,2019-01-03 10:00:00,0.07029873351648352
power,UW,HV_161:NP,2019-01-03 11:00:00,0.07315297697802198
power,UW,HV_161:NP,2019-01-03 12:00:00,0.0735382660989011
power,UW,HV_161:NP,2019-01-03 13:00:00,0.07376532351648352
power,UW,HV_161:NP,2019-01-03 14:00:00,0.07462429560439561
power,UW,HV_161:NP,2019-01-03 15:00:00,0.07520054236263736
power,UW,HV_161:NP,2019-01-03 16:00:00,0.07559527813186814
power,UW,HV_161:NP,2019-01-03 17:00:00,0.07534494142857143
power,UW,HV_161:NP,2019-01-03 18:00:00,0.07996065115384615
power,UW,HV_161:NP,2019-01-03 19:00:00,0.08316779510989011
power,UW,HV_161:NP,2019-01-03 20:00:00,0.08340666087912088
power,UW,HV_161:NP,2019-01-03 21:00:00,0.08080410373626373
power,UW,HV_161:NP,2019-01-03 22:00:00,0.07650080879120878
power,UW,HV_161:NP,2019-01-03 23:00:00,0.0754647117032967
power,UW,HV_161:NP,2019-01-04 00:00:00,0.07187295335164835
power,UW,HV_161:NP,2019-01-04 01:00:00,0.06842593148351649
power,UW,HV_161:NP,2019-01-04 02:00:00,0.06765940181318682
power,UW,HV_161:NP,2019-01-04 03:00:00,0.06753963153846154
power,UW,HV_161:NP,2019-01-04 04:00:00,0.0671975271978022
power,UW,HV_161:NP,2019-01-04 05:00:00,0.0667747887912088
power,UW,HV_161:NP,2019-01-04 06:00:00,0.06216953785714286
power,UW,HV_161:NP,2019-01-04 07:00:00,0.06455752071428571
power,UW,HV_161:NP,2019-01-04 08:00:00,0.06535373994505494
power,UW,HV_161:NP,2019-01-04 09:00:00,0.06620630175824176
power,UW,HV_161:NP,2019-01-04 10:00:00,0.06902140901098901
power,UW,HV_161:NP,2019-01-04 11:00:00,0.06916209686813188
power,UW,HV_161:NP,2019-01-04 12:00:00,0.06747654131868132
power,UW,HV_161:NP,2019-01-04 13:00:00,0.06936047692307692
