locs,techs,timesteps,resource
EP,demand_power,2019-01-14 22:00:00,-159242.3925
EP,demand_power,2019-01-14 23:00:00,-153871.6541
EP,demand_power,2019-01-15 00:00:00,-149918.1193
EP,demand_power,2019-01-15 01:00:00,-145692.0196
EP,demand_power,2019-01-15 02:00:00,-143702.8323
EP,demand_power,2019-01-15 03:00:00,-140782.4934
EP,demand_power,2019-01-15 04:00:00,-144909.2344
EP,demand_power,2019-01-15 05:00:00,-152481.3042
EP,demand_power,2019-01-15 06:00:00,-138303.8976
EP,demand_power,2019-01-15 07:00:00,-130621.0564
EP,demand_power,2019-01-15 08:00:00,-130633.1405
EP,demand_power,2019-01-15 09:00:00,-134318.1384
EP,demand_power,2019-01-15 10:00:00,-134169.1004
EP,demand_power,2019-01-15 11:00:00,-135591.6747
EP,demand_power,2019-01-15 12:00:00,-136119.3498
EP,demand_power,2019-01-15 13:00:00,-141684.1061
EP,demand_power,2019-01-15 14:00:00,-141809.6471
EP,demand_power,2019-01-15 15:00:00,-141024.1766
EP,demand_power,2019-01-15 16:00:00,-142303.0837
EP,demand_power,2019-01-15 17:00:00,-142480.318
EP,demand_power,2019-01-15 18:00:00,-159546.5105
EP,demand_power,2019-01-15 19:00:00,-170833.7885
EP,demand_power,2019-01-15 20:00:00,-168676.7657
EP,demand_power,2019-01-15 21:00:00,-168389.4312
EP,demand_power,2019-01-15 22:00:00,-164321.7683
EP,demand_power,2019-01-15 23:00:00,-161367.1908
NP,demand_power,2019-01-01 00:00:00,-71885.2984
NP,demand_power,2019-01-01 01:00:00,-71963.31062999999
NP,demand_power,2019-01-01 02:00:00,-72094.81696
NP,demand_power,2019-01-01 03:00:00,-70554.63264
NP,demand_power,2019-01-01 04:00:00,-70594.01024
NP,demand_power,2019-01-01 05:00:00,-64631.64692000001
NP,demand_power,2019-01-01 06:00:00,-61392.28193
NP,demand_power,2019-01-01 07:00:00,-62042.38385
NP,demand_power,2019-01-01 08:00:00,-62246.70159
NP,demand_power,2019-01-01 09:00:00,-63461.46347
NP,demand_power,2019-01-01 10:00:00,-63766.08265
NP,demand_power,2019-01-01 11:00:00,-66344.20112
NP,demand_power,2019-01-01 12:00:00,-67246.91407
NP,demand_power,2019-01-01 13:00:00,-67852.43758
NP,demand_power,2019-01-01 14:00:00,-68177.11705
NP,demand_power,2019-01-01 15:00:00,-68918.97621000001
NP,demand_power,2019-01-01 16:00:00,-69098.03285
NP,demand_power,2019-01-01 17:00:00,-63624.91766
NP,demand_power,2019-01-01 18:00:00,-80672.07595
NP,demand_power,2019-01-01 19:00:00,-84395.48826
NP,demand_power,2019-01-01 20:00:00,-87015.21325
NP,demand_power,2019-01-01 21:00:00,-86267.4103
NP,demand_power,2019-01-01 22:00:00,-81208.87439
NP,demand_power,2019-01-01 23:00:00,-79478.48882
NP,demand_power,2019-01-02 00:00:00,-74549.9733
NP,demand_power,2019-01-02 01:00:00,-72405.75142
NP,demand_power,2019-01-02 02:00:00,-69868.86799
NP,demand_power,2019-01-02 03:00:00,-68336.48488999999
NP,demand_power,2019-01-02 04:00:00,-67901.84532000001
NP,demand_power,2019-01-02 05:00:00,-67250.25746000001
NP,demand_power,2019-01-02 06:00:00,-64091.133610000004
NP,demand_power,2019-01-02 07:00:00,-65883.92896
NP,demand_power,2019-01-02 08:00:00,-67878.81314
NP,demand_power,2019-01-02 09:00:00,-71777.19574
NP,demand_power,2019-01-02 10:00:00,-74133.90807
NP,demand_power,2019-01-02 11:00:00,-73354.90023
NP,demand_power,2019-01-02 12:00:00,-74061.46814
NP,demand_power,2019-01-02 13:00:00,-85937.15853
NP,demand_power,2019-01-02 14:00:00,-71588.48044
NP,demand_power,2019-01-02 15:00:00,-73897.27097
NP,demand_power,2019-01-02 16:00:00,-71425.02623999999
NP,demand_power,2019-01-02 17:00:00,-73410.62325
NP,demand_power,2019-01-02 18:00:00,-83405.84739
NP,demand_power,2019-01-02 19:00:00,-89859.31628
NP,demand_power,2019-01-02 20:00:00,-89674.31585
NP,demand_power,2019-01-02 21:00:00,-87059.0487
NP,demand_power,2019-01-02 22:00:00,-84271.78315
NP,demand_power,2019-01-02 23:00:00,-80163.13902
NP,demand_power,2019-01-03 00:00:00,-78101.7587
NP,demand_power,2019-01-03 01:00:00,-74795.15458999999
NP,demand_power,2019-01-03 02:00:00,-71579.19327
NP,demand_power,2019-01-03 03:00:00,-71482.23521
NP,demand_power,2019-01-03 04:00:00,-70622.61473
NP,demand_power,2019-01-03 05:00:00,-69637.4317
NP,demand_power,2019-01-03 06:00:00,-65949.31064
NP,demand_power,2019-01-03 07:00:00,-72752.7201
NP,demand_power,2019-01-03 08:00:00,-74349.74191
NP,demand_power,2019-01-03 09:00:00,-72962.98164
NP,demand_power,2019-01-03 10:00:00,-77405.22093
NP,demand_power,2019-01-03 11:00:00,-80547.99935
NP,demand_power,2019-01-03 12:00:00,-80972.23729
NP,demand_power,2019-01-03 13:00:00,-81222.24792000001
NP,demand_power,2019-01-03 14:00:00,-82168.05334
NP,demand_power,2019-01-03 15:00:00,-82802.55281000001
NP,demand_power,2019-01-03 16:00:00,-83237.19238
NP,demand_power,2019-01-03 17:00:00,-82961.54917
NP,demand_power,2019-01-03 18:00:00,-88043.86022999999
NP,demand_power,2019-01-03 19:00:00,-91575.21386
NP,demand_power,2019-01-03 20:00:00,-91838.22652000001
NP,demand_power,2019-01-03 21:00:00,-88972.57726
NP,demand_power,2019-01-03 22:00:00,-84234.26298
NP,demand_power,2019-01-03 23:00:00,-83093.42697999999
NP,demand_power,2019-01-04 00:00:00,-79138.57839
NP,demand_power,2019-01-04 01:00:00,-75343.09763999999
NP,demand_power,2019-01-04 02:00:00,-74499.0796
NP,demand_power,2019-01-04 03:00:00,-74367.20178999999
NP,demand_power,2019-01-04 04:00:00,-73990.51416
NP,demand_power,2019-01-04 05:00:00,-73525.04119
NP,demand_power,2019-01-04 06:00:00,-68454.24621
NP,demand_power,2019-01-04 07:00:00,-71083.62986
NP,demand_power,2019-01-04 08:00:00,-71960.33873999999
NP,demand_power,2019-01-04 09:00:00,-72899.08591000001
NP,demand_power,2019-01-04 10:00:00,-75998.77186000001
NP,demand_power,2019-01-04 11:00:00,-76153.68186
NP,demand_power,2019-01-04 12:00:00,-74297.73375
NP,demand_power,2019-01-04 13:00:00,-76372.11611
NP,demand_power,2019-01-04 14:00:00,-78334.68093
NP,demand_power,2019-01-04 15:00:00,-78407.49235
NP,demand_power,2019-01-04 16:00:00,-78199.83122000001
NP,demand_power,2019-01-04 17:00:00,-79952.13451
NP,demand_power,2019-01-04 18:00:00,-86840.61445
NP,demand_power,2019-01-04 19:00:00,-92649.92521
NP,demand_power,2019-01-04 20:00:00,-92246.11903999999
NP,demand_power,2019-01-04 21:00:00,-91322.97432000001
NP,demand_power,2019-01-04 22:00:00,-87971.4203
NP,demand_power,2019-01-04 23:00:00,-83128.71823
NP,demand_power,2019-01-05 00:00:00,-80840.35947000001
NP,demand_power,2019-01-05 01:00:00,-78207.26096
NP,demand_power,2019-01-05 02:00:00,-74635.78675
NP,demand_power,2019-01-05 03:00:00,-73926.98992
NP,demand_power,2019-01-05 04:00:00,-72220.75099
NP,demand_power,2019-01-05 05:00:00,-73295.83382
NP,demand_power,2019-01-05 06:00:00,-65610.14318
NP,demand_power,2019-01-05 07:00:00,-63957.76985
NP,demand_power,2019-01-05 08:00:00,-64760.18136
NP,demand_power,2019-01-05 09:00:00,-65407.31137999999
NP,demand_power,2019-01-05 10:00:00,-66498.73964
NP,demand_power,2019-01-05 11:00:00,-66528.08709
NP,demand_power,2019-01-05 12:00:00,-67223.5104
NP,demand_power,2019-01-05 13:00:00,-67965.74105
NP,demand_power,2019-01-05 14:00:00,-69553.47568999999
NP,demand_power,2019-01-05 15:00:00,-67644.77645
NP,demand_power,2019-01-05 16:00:00,-69032.27969
NP,demand_power,2019-01-05 17:00:00,-72018.29067999999
NP,demand_power,2019-01-05 18:00:00,-83216.76061
NP,demand_power,2019-01-05 19:00:00,-90193.65441
NP,demand_power,2019-01-05 20:00:00,-90756.82842
NP,demand_power,2019-01-05 21:00:00,-89403.50196000001
NP,demand_power,2019-01-05 22:00:00,-83659.57289
NP,demand_power,2019-01-05 23:00:00,-78752.97507999999
NP,demand_power,2019-01-06 00:00:00,-76587.94993999999
NP,demand_power,2019-01-06 01:00:00,-73515.01104
NP,demand_power,2019-01-06 02:00:00,-71440.62869
NP,demand_power,2019-01-06 03:00:00,-70537.54425
NP,demand_power,2019-01-06 04:00:00,-70078.01506
NP,demand_power,2019-01-06 05:00:00,-69834.6912
NP,demand_power,2019-01-06 06:00:00,-65915.13386
NP,demand_power,2019-01-06 07:00:00,-65201.879179999996
NP,demand_power,2019-01-06 08:00:00,-61490.72592999999
NP,demand_power,2019-01-06 09:00:00,-61713.61802
NP,demand_power,2019-01-06 10:00:00,-61639.320660000005
NP,demand_power,2019-01-06 11:00:00,-63232.999079999994
NP,demand_power,2019-01-06 12:00:00,-66735.37672999999
NP,demand_power,2019-01-06 13:00:00,-66357.57465
NP,demand_power,2019-01-06 14:00:00,-69609.57019
NP,demand_power,2019-01-06 15:00:00,-70623.72919
NP,demand_power,2019-01-06 16:00:00,-71667.60712999999
NP,demand_power,2019-01-06 17:00:00,-72539.11519
NP,demand_power,2019-01-06 18:00:00,-81009.38597
NP,demand_power,2019-01-06 19:00:00,-87318.71798
NP,demand_power,2019-01-06 20:00:00,-89257.87913
NP,demand_power,2019-01-06 21:00:00,-86245.12109
NP,demand_power,2019-01-06 22:00:00,-80488.18998
NP,demand_power,2019-01-06 23:00:00,-77100.23026
NP,demand_power,2019-01-07 00:00:00,-69638.91765
NP,demand_power,2019-01-07 01:00:00,-73132.75111
NP,demand_power,2019-01-07 02:00:00,-70717.71535
NP,demand_power,2019-01-07 03:00:00,-69552.36122
NP,demand_power,2019-01-07 04:00:00,-69248.8565
NP,demand_power,2019-01-07 05:00:00,-70687.25343
NP,demand_power,2019-01-07 06:00:00,-66090.84712
NP,demand_power,2019-01-07 07:00:00,-63639.03416
NP,demand_power,2019-01-07 08:00:00,-65304.03805
NP,demand_power,2019-01-07 09:00:00,-64569.23714
NP,demand_power,2019-01-07 10:00:00,-66460.10501
NP,demand_power,2019-01-07 11:00:00,-68364.3464
NP,demand_power,2019-01-07 12:00:00,-66091.2186
NP,demand_power,2019-01-07 13:00:00,-68341.31422
NP,demand_power,2019-01-07 14:00:00,-67780.36912999999
NP,demand_power,2019-01-07 15:00:00,-66986.13033
NP,demand_power,2019-01-07 16:00:00,-70576.55036000001
NP,demand_power,2019-01-07 17:00:00,-74418.83845
NP,demand_power,2019-01-07 18:00:00,-85252.87982
NP,demand_power,2019-01-07 19:00:00,-88480.35724
NP,demand_power,2019-01-07 20:00:00,-88338.44927000001
NP,demand_power,2019-01-07 21:00:00,-80866.36355
NP,demand_power,2019-01-07 22:00:00,-76955.72189
NP,demand_power,2019-01-07 23:00:00,-75526.24064
NP,demand_power,2019-01-08 00:00:00,-72072.89924
NP,demand_power,2019-01-08 01:00:00,-70995.58748999999
NP,demand_power,2019-01-08 02:00:00,-69303.09357000001
NP,demand_power,2019-01-08 03:00:00,-69277.83247000001
NP,demand_power,2019-01-08 04:00:00,-69705.78528
NP,demand_power,2019-01-08 05:00:00,-71577.33583
NP,demand_power,2019-01-08 06:00:00,-67486.15157999999
NP,demand_power,2019-01-08 07:00:00,-67503.61146
NP,demand_power,2019-01-08 08:00:00,-68405.95293
NP,demand_power,2019-01-08 09:00:00,-69155.9848
NP,demand_power,2019-01-08 10:00:00,-71169.8148
NP,demand_power,2019-01-08 11:00:00,-73410.25176
NP,demand_power,2019-01-08 12:00:00,-69403.7665
NP,demand_power,2019-01-08 13:00:00,-69798.28549
NP,demand_power,2019-01-08 14:00:00,-71876.01122999999
NP,demand_power,2019-01-08 15:00:00,-71816.94483
NP,demand_power,2019-01-08 16:00:00,-71810.25806000001
NP,demand_power,2019-01-08 17:00:00,-76455.32915
NP,demand_power,2019-01-08 18:00:00,-82758.34588
NP,demand_power,2019-01-08 19:00:00,-90170.25074
NP,demand_power,2019-01-08 20:00:00,-90562.54081
NP,demand_power,2019-01-08 21:00:00,-67243.57069
NP,demand_power,2019-01-08 22:00:00,-74201.89016
NP,demand_power,2019-01-08 23:00:00,-72327.36771
NP,demand_power,2019-01-09 00:00:00,-69367.73228
NP,demand_power,2019-01-09 01:00:00,-67194.53443
NP,demand_power,2019-01-09 02:00:00,-65589.71141
NP,demand_power,2019-01-09 03:00:00,-65084.48935
NP,demand_power,2019-01-09 04:00:00,-66406.98239
NP,demand_power,2019-01-09 05:00:00,-68301.56512999999
NP,demand_power,2019-01-09 06:00:00,-61696.52963
NP,demand_power,2019-01-09 07:00:00,-61911.99197999999
NP,demand_power,2019-01-09 08:00:00,-63119.32411
NP,demand_power,2019-01-09 09:00:00,-64530.974
NP,demand_power,2019-01-09 10:00:00,-67164.81549
NP,demand_power,2019-01-09 11:00:00,-67057.08431
NP,demand_power,2019-01-09 12:00:00,-70593.63876
NP,demand_power,2019-01-09 13:00:00,-71893.8426
NP,demand_power,2019-01-09 14:00:00,-74219.35004
NP,demand_power,2019-01-09 15:00:00,-73992.74308
NP,demand_power,2019-01-09 16:00:00,-72194.74691
NP,demand_power,2019-01-09 17:00:00,-75092.34404
NP,demand_power,2019-01-09 18:00:00,-84582.71761
NP,demand_power,2019-01-09 19:00:00,-90649.46873
NP,demand_power,2019-01-09 20:00:00,-88514.16254
NP,demand_power,2019-01-09 21:00:00,-85869.17644
NP,demand_power,2019-01-09 22:00:00,-80787.23686
NP,demand_power,2019-01-09 23:00:00,-77800.4829
NP,demand_power,2019-01-10 00:00:00,-77611.7676
NP,demand_power,2019-01-10 01:00:00,-75857.60687
NP,demand_power,2019-01-10 02:00:00,-76083.84234
NP,demand_power,2019-01-10 03:00:00,-73405.05095
NP,demand_power,2019-01-10 04:00:00,-75417.395
NP,demand_power,2019-01-10 05:00:00,-74737.94562
NP,demand_power,2019-01-10 06:00:00,-70880.05509
NP,demand_power,2019-01-10 07:00:00,-70659.39192000001
NP,demand_power,2019-01-10 08:00:00,-72762.75025
NP,demand_power,2019-01-10 09:00:00,-72313.25121
NP,demand_power,2019-01-10 10:00:00,-73378.30389
NP,demand_power,2019-01-10 11:00:00,-74794.41162
NP,demand_power,2019-01-10 12:00:00,-75207.13347
NP,demand_power,2019-01-10 13:00:00,-77160.41112
NP,demand_power,2019-01-10 14:00:00,-77750.33218
NP,demand_power,2019-01-10 15:00:00,-79129.66271
NP,demand_power,2019-01-10 16:00:00,-77771.87841
NP,demand_power,2019-01-10 17:00:00,-76339.79675
NP,demand_power,2019-01-10 18:00:00,-90295.07031
NP,demand_power,2019-01-10 19:00:00,-92326.36018999999
NP,demand_power,2019-01-10 20:00:00,-93868.40195
NP,demand_power,2019-01-10 21:00:00,-89859.31628
NP,demand_power,2019-01-10 22:00:00,-85200.87167000001
NP,demand_power,2019-01-10 23:00:00,-81375.30047999999
NP,demand_power,2019-01-11 00:00:00,-78321.67889
NP,demand_power,2019-01-11 01:00:00,-79480.71774
NP,demand_power,2019-01-11 02:00:00,-77322.37937000001
NP,demand_power,2019-01-11 03:00:00,-75821.57265
NP,demand_power,2019-01-11 04:00:00,-76471.67457
NP,demand_power,2019-01-11 05:00:00,-77040.04939
NP,demand_power,2019-01-11 06:00:00,-70941.7219
NP,demand_power,2019-01-11 07:00:00,-73234.5385
NP,demand_power,2019-01-11 08:00:00,-73733.81677
NP,demand_power,2019-01-11 09:00:00,-75543.70052
NP,demand_power,2019-01-11 10:00:00,-76189.3446
NP,demand_power,2019-01-11 11:00:00,-77246.22457
NP,demand_power,2019-01-11 12:00:00,-75000.5868
NP,demand_power,2019-01-11 13:00:00,-78634.47078999999
NP,demand_power,2019-01-11 14:00:00,-78251.0964
NP,demand_power,2019-01-11 15:00:00,-77496.97817
NP,demand_power,2019-01-11 16:00:00,-77681.60712
NP,demand_power,2019-01-11 17:00:00,-78525.99664
NP,demand_power,2019-01-11 18:00:00,-89769.41647000001
NP,demand_power,2019-01-11 19:00:00,-93522.17624
NP,demand_power,2019-01-11 20:00:00,-98360.79196
NP,demand_power,2019-01-11 21:00:00,-92366.10927999999
NP,demand_power,2019-01-11 22:00:00,-90473.01249
NP,demand_power,2019-01-11 23:00:00,-84228.69068
NP,demand_power,2019-01-12 00:00:00,-77335.38141
NP,demand_power,2019-01-12 01:00:00,-77398.16268
NP,demand_power,2019-01-12 02:00:00,-76587.20697
NP,demand_power,2019-01-12 03:00:00,-76364.31487999999
NP,demand_power,2019-01-12 04:00:00,-77101.34472000001
NP,demand_power,2019-01-12 05:00:00,-74815.95785
NP,demand_power,2019-01-12 06:00:00,-68174.14515
NP,demand_power,2019-01-12 07:00:00,-68144.42621
NP,demand_power,2019-01-12 08:00:00,-71451.03032
NP,demand_power,2019-01-12 09:00:00,-70286.79065
NP,demand_power,2019-01-12 10:00:00,-70572.09252
NP,demand_power,2019-01-12 11:00:00,-71109.26245
NP,demand_power,2019-01-12 12:00:00,-73322.20939
NP,demand_power,2019-01-12 13:00:00,-74475.30445
NP,demand_power,2019-01-12 14:00:00,-74648.4173
NP,demand_power,2019-01-12 15:00:00,-74294.39037000001
NP,demand_power,2019-01-12 16:00:00,-74207.83394
NP,demand_power,2019-01-12 17:00:00,-76324.93728
NP,demand_power,2019-01-12 18:00:00,-85613.22202999999
NP,demand_power,2019-01-12 19:00:00,-94154.44679
NP,demand_power,2019-01-12 20:00:00,-93625.82106
NP,demand_power,2019-01-12 21:00:00,-93499.88703
NP,demand_power,2019-01-12 22:00:00,-89718.15129
NP,demand_power,2019-01-12 23:00:00,-83547.01238
NP,demand_power,2019-01-13 00:00:00,-82393.91732000001
NP,demand_power,2019-01-13 01:00:00,-80900.54033999999
NP,demand_power,2019-01-13 02:00:00,-77631.4564
NP,demand_power,2019-01-13 03:00:00,-76976.52515
NP,demand_power,2019-01-13 04:00:00,-76868.79397
NP,demand_power,2019-01-13 05:00:00,-75493.5498
NP,demand_power,2019-01-13 06:00:00,-71378.59039
NP,demand_power,2019-01-13 07:00:00,-69053.08295
NP,demand_power,2019-01-13 08:00:00,-61103.26519
NP,demand_power,2019-01-13 09:00:00,-61196.136889999994
NP,demand_power,2019-01-13 10:00:00,-62396.03929
NP,demand_power,2019-01-13 11:00:00,-63272.748170000006
NP,demand_power,2019-01-13 12:00:00,-68978.78559
NP,demand_power,2019-01-13 13:00:00,-71734.10327
NP,demand_power,2019-01-13 14:00:00,-71949.56562000001
NP,demand_power,2019-01-13 15:00:00,-72206.26301
NP,demand_power,2019-01-13 16:00:00,-71704.38432000001
NP,demand_power,2019-01-13 17:00:00,-50640.33915
NP,demand_power,2019-01-13 18:00:00,-64511.2852
NP,demand_power,2019-01-13 19:00:00,-72590.00888
NP,demand_power,2019-01-13 20:00:00,-87627.42352000001
NP,demand_power,2019-01-13 21:00:00,-85754.38701
NP,demand_power,2019-01-13 22:00:00,-84614.29398999999
NP,demand_power,2019-01-13 23:00:00,-81239.33631
NP,demand_power,2019-01-14 00:00:00,-79673.14791
NP,demand_power,2019-01-14 01:00:00,-76954.23594
NP,demand_power,2019-01-14 02:00:00,-75274.37258
NP,demand_power,2019-01-14 03:00:00,-74979.04056000001
NP,demand_power,2019-01-14 04:00:00,-73260.91406
NP,demand_power,2019-01-14 05:00:00,-75009.87397
NP,demand_power,2019-01-14 06:00:00,-71346.64252000001
NP,demand_power,2019-01-14 07:00:00,-70599.21106
NP,demand_power,2019-01-14 08:00:00,-72079.95749
NP,demand_power,2019-01-14 09:00:00,-75309.66382999999
NP,demand_power,2019-01-14 10:00:00,-74722.34318
NP,demand_power,2019-01-14 11:00:00,-77144.80867
NP,demand_power,2019-01-14 12:00:00,-78003.3147
NP,demand_power,2019-01-14 13:00:00,-79361.47047999999
NP,demand_power,2019-01-14 14:00:00,-79737.78662
NP,demand_power,2019-01-14 15:00:00,-80462.55739
NP,demand_power,2019-01-14 16:00:00,-80059.4942
NP,demand_power,2019-01-14 17:00:00,-79082.1124
NP,demand_power,2019-01-14 18:00:00,-87039.73138
NP,demand_power,2019-01-14 19:00:00,-95245.98649
NP,demand_power,2019-01-14 20:00:00,-93915.58077
NP,demand_power,2019-01-14 21:00:00,-92648.81075
NP,demand_power,2019-01-14 22:00:00,-88116.67165
NP,demand_power,2019-01-14 23:00:00,-85144.77716
NP,demand_power,2019-01-15 00:00:00,-82957.09132
NP,demand_power,2019-01-15 01:00:00,-80618.58185
NP,demand_power,2019-01-15 02:00:00,-79517.86643
NP,demand_power,2019-01-15 03:00:00,-77901.8988
NP,demand_power,2019-01-15 04:00:00,-80185.42822999999
NP,demand_power,2019-01-15 05:00:00,-84375.42797
NP,demand_power,2019-01-15 06:00:00,-76530.36949
NP,demand_power,2019-01-15 07:00:00,-72279.07442
NP,demand_power,2019-01-15 08:00:00,-72285.76118
NP,demand_power,2019-01-15 09:00:00,-74324.85229
NP,demand_power,2019-01-15 10:00:00,-74242.38222
NP,demand_power,2019-01-15 11:00:00,-75029.56277
NP,demand_power,2019-01-15 12:00:00,-75321.5514
NP,demand_power,2019-01-15 13:00:00,-78400.80558
NP,demand_power,2019-01-15 14:00:00,-78470.27362
NP,demand_power,2019-01-15 15:00:00,-78035.63405
NP,demand_power,2019-01-15 16:00:00,-78743.31642
NP,demand_power,2019-01-15 17:00:00,-78841.38894
NP,demand_power,2019-01-15 18:00:00,-88284.95517
NP,demand_power,2019-01-15 19:00:00,-94530.76293
NP,demand_power,2019-01-15 20:00:00,-93337.17581
NP,demand_power,2019-01-15 21:00:00,-93178.17945
NP,demand_power,2019-01-15 22:00:00,-90927.34086
NP,demand_power,2019-01-15 23:00:00,-89292.42741
TV,demand_power,2019-01-01 00:00:00,-48028.335289999995
TV,demand_power,2019-01-01 01:00:00,-48080.45718
TV,demand_power,2019-01-01 02:00:00,-48168.319789999994
TV,demand_power,2019-01-01 03:00:00,-47139.28478
TV,demand_power,2019-01-01 04:00:00,-47165.59392
TV,demand_power,2019-01-01 05:00:00,-43181.99239
TV,demand_power,2019-01-01 06:00:00,-41017.692989999996
TV,demand_power,2019-01-01 07:00:00,-41452.042069999996
TV,demand_power,2019-01-01 08:00:00,-41588.55178
TV,demand_power,2019-01-01 09:00:00,-42400.16405
TV,demand_power,2019-01-01 10:00:00,-42603.68762
TV,demand_power,2019-01-01 11:00:00,-44326.191960000004
TV,demand_power,2019-01-01 12:00:00,-44929.31668
TV,demand_power,2019-01-01 13:00:00,-45333.88182
TV,demand_power,2019-01-01 14:00:00,-45550.80816
TV,demand_power,2019-01-01 15:00:00,-46046.4625
TV,demand_power,2019-01-01 16:00:00,-46166.09465
TV,demand_power,2019-01-01 17:00:00,-42509.37182
TV,demand_power,2019-01-01 18:00:00,-53898.99741
TV,demand_power,2019-01-01 19:00:00,-56386.70072000001
TV,demand_power,2019-01-01 20:00:00,-58137.0034
TV,demand_power,2019-01-01 21:00:00,-57637.37786
TV,demand_power,2019-01-01 22:00:00,-54257.64565
TV,demand_power,2019-01-01 23:00:00,-53101.5325
TV,demand_power,2019-01-02 00:00:00,-49808.6701
TV,demand_power,2019-01-02 01:00:00,-48376.06275
TV,demand_power,2019-01-02 02:00:00,-46681.10855
TV,demand_power,2019-01-02 03:00:00,-45657.28573
TV,demand_power,2019-01-02 04:00:00,-45366.89235
TV,demand_power,2019-01-02 05:00:00,-44931.55047
TV,demand_power,2019-01-02 06:00:00,-42820.862160000004
TV,demand_power,2019-01-02 07:00:00,-44018.672810000004
TV,demand_power,2019-01-02 08:00:00,-45351.50398
TV,demand_power,2019-01-02 09:00:00,-47956.10924
TV,demand_power,2019-01-02 10:00:00,-49530.6867
TV,demand_power,2019-01-02 11:00:00,-49010.2124
TV,demand_power,2019-01-02 12:00:00,-49482.2878
TV,demand_power,2019-01-02 13:00:00,-57416.72852999999
TV,demand_power,2019-01-02 14:00:00,-47830.02391
TV,demand_power,2019-01-02 15:00:00,-49372.58363
TV,demand_power,2019-01-02 16:00:00,-47720.816139999995
TV,demand_power,2019-01-02 17:00:00,-49047.44232
TV,demand_power,2019-01-02 18:00:00,-55725.49732
TV,demand_power,2019-01-02 19:00:00,-60037.21856
TV,demand_power,2019-01-02 20:00:00,-59913.61522000001
TV,demand_power,2019-01-02 21:00:00,-58166.29094
TV,demand_power,2019-01-02 22:00:00,-56304.05029
TV,demand_power,2019-01-02 23:00:00,-53558.96413
TV,demand_power,2019-01-03 00:00:00,-52181.70526
TV,demand_power,2019-01-03 01:00:00,-49972.48176
TV,demand_power,2019-01-03 02:00:00,-47823.81892
TV,demand_power,2019-01-03 03:00:00,-47759.03886
TV,demand_power,2019-01-03 04:00:00,-47184.70528
TV,demand_power,2019-01-03 05:00:00,-46526.48028
TV,demand_power,2019-01-03 06:00:00,-44062.35592
TV,demand_power,2019-01-03 07:00:00,-48607.88106
TV,demand_power,2019-01-03 08:00:00,-49674.890589999995
TV,demand_power,2019-01-03 09:00:00,-48748.36196
TV,demand_power,2019-01-03 10:00:00,-51716.33125
TV,demand_power,2019-01-03 11:00:00,-53816.09877999999
TV,demand_power,2019-01-03 12:00:00,-54099.542579999994
TV,demand_power,2019-01-03 13:00:00,-54266.58082999999
TV,demand_power,2019-01-03 14:00:00,-54898.49668
TV,demand_power,2019-01-03 15:00:00,-55322.42137999999
TV,demand_power,2019-01-03 16:00:00,-55612.81476
TV,demand_power,2019-01-03 17:00:00,-55428.650760000004
TV,demand_power,2019-01-03 18:00:00,-58824.267739999996
TV,demand_power,2019-01-03 19:00:00,-61183.651920000004
TV,demand_power,2019-01-03 20:00:00,-61359.37715
TV,demand_power,2019-01-03 21:00:00,-59444.76642000001
TV,demand_power,2019-01-03 22:00:00,-56278.98215
TV,demand_power,2019-01-03 23:00:00,-55516.76157
TV,demand_power,2019-01-04 00:00:00,-52874.42999
TV,demand_power,2019-01-04 01:00:00,-50338.57598
TV,demand_power,2019-01-04 02:00:00,-49774.66678
TV,demand_power,2019-01-04 03:00:00,-49686.555960000005
TV,demand_power,2019-01-04 04:00:00,-49434.8817
TV,demand_power,2019-01-04 05:00:00,-49123.887760000005
TV,demand_power,2019-01-04 06:00:00,-45735.964960000005
TV,demand_power,2019-01-04 07:00:00,-47492.72083
TV,demand_power,2019-01-04 08:00:00,-48078.47158
TV,demand_power,2019-01-04 09:00:00,-48705.67165
TV,demand_power,2019-01-04 10:00:00,-50776.64805
TV,demand_power,2019-01-04 11:00:00,-50880.14723
TV,demand_power,2019-01-04 12:00:00,-49640.142660000005
TV,demand_power,2019-01-04 13:00:00,-51026.08852
TV,demand_power,2019-01-04 14:00:00,-52337.32633
TV,demand_power,2019-01-04 15:00:00,-52385.97342
TV,demand_power,2019-01-04 16:00:00,-52247.22992
TV,demand_power,2019-01-04 17:00:00,-53417.98683
TV,demand_power,2019-01-04 18:00:00,-58020.34965
TV,demand_power,2019-01-04 19:00:00,-61901.692989999996
TV,demand_power,2019-01-04 20:00:00,-61631.90017000001
TV,demand_power,2019-01-04 21:00:00,-61015.12448
TV,demand_power,2019-01-04 22:00:00,-58775.868839999996
TV,demand_power,2019-01-04 23:00:00,-55540.340520000005
TV,demand_power,2019-01-05 00:00:00,-54011.43177
TV,demand_power,2019-01-05 01:00:00,-52252.19391
TV,demand_power,2019-01-05 02:00:00,-49866.00418
TV,demand_power,2019-01-05 03:00:00,-49392.439589999994
TV,demand_power,2019-01-05 04:00:00,-48252.45941
TV,demand_power,2019-01-05 05:00:00,-48970.74869
TV,demand_power,2019-01-05 06:00:00,-43835.7498
TV,demand_power,2019-01-05 07:00:00,-42731.75855
TV,demand_power,2019-01-05 08:00:00,-43267.86941
TV,demand_power,2019-01-05 09:00:00,-43700.23289
