costs,locs,techs,timesteps,cost_var
monetary,WP,HV_161:BA,2019-01-05 16:00:00,24.6472878557
monetary,WP,HV_161:BA,2019-01-05 17:00:00,23.6223584183
monetary,WP,HV_161:BA,2019-01-05 18:00:00,19.9530610144
monetary,WP,HV_161:BA,2019-01-05 19:00:00,14.4889495213
monetary,WP,HV_161:BA,2019-01-05 20:00:00,12.7259917781
monetary,WP,HV_161:BA,2019-01-05 21:00:00,16.9624398252
monetary,WP,HV_161:BA,2019-01-05 22:00:00,19.8082990095
monetary,WP,HV_161:BA,2019-01-05 23:00:00,21.4123397495
monetary,WP,HV_161:BA,2019-01-06 00:00:00,22.1201190827
monetary,WP,HV_161:BA,2019-01-06 01:00:00,23.1247091032
monetary,WP,HV_161:BA,2019-01-06 02:00:00,23.8028559432
monetary,WP,HV_161:BA,2019-01-06 03:00:00,24.0980878518
monetary,WP,HV_161:BA,2019-01-06 04:00:00,24.2483148671
monetary,WP,HV_161:BA,2019-01-06 05:00:00,24.3278611034
monetary,WP,HV_161:BA,2019-01-06 06:00:00,25.6122290428
monetary,WP,HV_161:BA,2019-01-06 07:00:00,25.8841415483
monetary,WP,HV_161:BA,2019-01-06 08:00:00,26.4611871718
monetary,WP,HV_161:BA,2019-01-06 09:00:00,26.5571038973
monetary,WP,HV_161:BA,2019-01-06 10:00:00,26.5251316467
monetary,WP,HV_161:BA,2019-01-06 11:00:00,26.6540331871
monetary,WP,HV_161:BA,2019-01-06 12:00:00,25.5090531692
monetary,WP,HV_161:BA,2019-01-06 13:00:00,25.6298907207
monetary,WP,HV_161:BA,2019-01-06 14:00:00,24.5387121471
monetary,WP,HV_161:BA,2019-01-06 15:00:00,24.141379115
monetary,WP,HV_161:BA,2019-01-06 16:00:00,23.7503603632
monetary,WP,HV_161:BA,2019-01-06 17:00:00,23.4454139348
monetary,WP,HV_161:BA,2019-01-06 18:00:00,20.674685037
monetary,WP,HV_161:BA,2019-01-06 19:00:00,18.6120693547
monetary,WP,HV_161:BA,2019-01-06 20:00:00,17.418296926
monetary,WP,HV_161:BA,2019-01-06 21:00:00,18.9630443514
monetary,WP,HV_161:BA,2019-01-06 22:00:00,20.8450718584
monetary,WP,HV_161:BA,2019-01-06 23:00:00,21.9526469312
monetary,WP,HV_161:BA,2019-01-07 00:00:00,24.3918624255
monetary,WP,HV_161:BA,2019-01-07 01:00:00,23.2496756327
monetary,WP,HV_161:BA,2019-01-07 02:00:00,24.0391872053
monetary,WP,HV_161:BA,2019-01-07 03:00:00,24.4201590248
monetary,WP,HV_161:BA,2019-01-07 04:00:00,24.5193792915
monetary,WP,HV_161:BA,2019-01-07 05:00:00,24.0491456642
monetary,WP,HV_161:BA,2019-01-07 06:00:00,25.554451776
monetary,WP,HV_161:BA,2019-01-07 07:00:00,26.3953930832
monetary,WP,HV_161:BA,2019-01-07 08:00:00,25.9021733775
monetary,WP,HV_161:BA,2019-01-07 09:00:00,26.2008330301
monetary,WP,HV_161:BA,2019-01-07 10:00:00,25.6134037185
monetary,WP,HV_161:BA,2019-01-07 11:00:00,24.9898766534
monetary,WP,HV_161:BA,2019-01-07 12:00:00,25.7086176436
monetary,WP,HV_161:BA,2019-01-07 13:00:00,24.9436394299
monetary,WP,HV_161:BA,2019-01-07 14:00:00,25.0922894858
monetary,WP,HV_161:BA,2019-01-07 15:00:00,25.3135332646
monetary,WP,HV_161:BA,2019-01-07 16:00:00,24.1073772113
monetary,WP,HV_161:BA,2019-01-07 17:00:00,22.8312380374
monetary,WP,HV_161:BA,2019-01-07 18:00:00,19.2874229697
monetary,WP,HV_161:BA,2019-01-07 19:00:00,18.2323119817
monetary,WP,HV_161:BA,2019-01-07 20:00:00,18.2787038329
monetary,WP,HV_161:BA,2019-01-07 21:00:00,20.7214412203
monetary,WP,HV_161:BA,2019-01-07 22:00:00,21.9998888942
monetary,WP,HV_161:BA,2019-01-07 23:00:00,22.4672078489
monetary,WP,HV_161:BA,2019-01-08 00:00:00,23.5961571757
monetary,WP,HV_161:BA,2019-01-08 01:00:00,23.9483466175
monetary,WP,HV_161:BA,2019-01-08 02:00:00,24.501648377
monetary,WP,HV_161:BA,2019-01-08 03:00:00,24.5099066097
monetary,WP,HV_161:BA,2019-01-08 04:00:00,24.3700023906
monetary,WP,HV_161:BA,2019-01-08 05:00:00,23.7581643194
monetary,WP,HV_161:BA,2019-01-08 06:00:00,25.0993075921
monetary,WP,HV_161:BA,2019-01-08 07:00:00,25.1463646183
monetary,WP,HV_161:BA,2019-01-08 08:00:00,24.9181666439
monetary,WP,HV_161:BA,2019-01-08 09:00:00,24.6956788823
monetary,WP,HV_161:BA,2019-01-08 10:00:00,24.0243032613
monetary,WP,HV_161:BA,2019-01-08 11:00:00,23.2868613412
monetary,WP,HV_161:BA,2019-01-08 12:00:00,24.6166790424
monetary,WP,HV_161:BA,2019-01-08 13:00:00,24.4773522295
monetary,WP,HV_161:BA,2019-01-08 14:00:00,23.7754034289
monetary,WP,HV_161:BA,2019-01-08 15:00:00,23.7573101411
monetary,WP,HV_161:BA,2019-01-08 16:00:00,23.7230950264
monetary,WP,HV_161:BA,2019-01-08 17:00:00,22.1688181013
monetary,WP,HV_161:BA,2019-01-08 18:00:00,20.1029236949
monetary,WP,HV_161:BA,2019-01-08 19:00:00,14.5622123442
monetary,WP,HV_161:BA,2019-01-08 20:00:00,13.3341889348
monetary,WP,HV_161:BA,2019-01-08 21:00:00,25.1749374311
monetary,WP,HV_161:BA,2019-01-08 22:00:00,22.9001579736
monetary,WP,HV_161:BA,2019-01-08 23:00:00,23.5129676014
monetary,WP,HV_161:BA,2019-01-09 00:00:00,24.4805170089
monetary,WP,HV_161:BA,2019-01-09 01:00:00,25.1909681223
monetary,WP,HV_161:BA,2019-01-09 02:00:00,25.7156089477
monetary,WP,HV_161:BA,2019-01-09 03:00:00,25.8807736498
monetary,WP,HV_161:BA,2019-01-09 04:00:00,25.4484307511
monetary,WP,HV_161:BA,2019-01-09 05:00:00,24.8290631114
monetary,WP,HV_161:BA,2019-01-09 06:00:00,26.5497502853
monetary,WP,HV_161:BA,2019-01-09 07:00:00,26.6424697871
monetary,WP,HV_161:BA,2019-01-09 08:00:00,26.6394321882
monetary,WP,HV_161:BA,2019-01-09 09:00:00,26.2300395878
monetary,WP,HV_161:BA,2019-01-09 10:00:00,25.4043963793
monetary,WP,HV_161:BA,2019-01-09 11:00:00,25.4583168163
monetary,WP,HV_161:BA,2019-01-09 12:00:00,24.3058373967
monetary,WP,HV_161:BA,2019-01-09 13:00:00,23.8630815473
monetary,WP,HV_161:BA,2019-01-09 14:00:00,23.0667709692
monetary,WP,HV_161:BA,2019-01-09 15:00:00,23.0877533174
monetary,WP,HV_161:BA,2019-01-09 16:00:00,23.6100901272
monetary,WP,HV_161:BA,2019-01-09 17:00:00,22.6150663766
monetary,WP,HV_161:BA,2019-01-09 18:00:00,19.5065090929
monetary,WP,HV_161:BA,2019-01-09 19:00:00,13.0620700808
monetary,WP,HV_161:BA,2019-01-09 20:00:00,18.2212605187
monetary,WP,HV_161:BA,2019-01-09 21:00:00,19.0859463201
monetary,WP,HV_161:BA,2019-01-09 22:00:00,20.747308928
monetary,WP,HV_161:BA,2019-01-09 23:00:00,21.7237237928
monetary,WP,HV_161:BA,2019-01-10 00:00:00,21.7854176669
monetary,WP,HV_161:BA,2019-01-10 01:00:00,22.3588792364
monetary,WP,HV_161:BA,2019-01-10 02:00:00,22.2849194515
monetary,WP,HV_161:BA,2019-01-10 03:00:00,23.1606567133
monetary,WP,HV_161:BA,2019-01-10 04:00:00,22.5027911283
monetary,WP,HV_161:BA,2019-01-10 05:00:00,22.724913365
monetary,WP,HV_161:BA,2019-01-10 06:00:00,23.9894554509
monetary,WP,HV_161:BA,2019-01-10 07:00:00,24.1153603555
monetary,WP,HV_161:BA,2019-01-10 08:00:00,23.494865832
monetary,WP,HV_161:BA,2019-01-10 09:00:00,23.6922410784
monetary,WP,HV_161:BA,2019-01-10 10:00:00,23.3754511015
monetary,WP,HV_161:BA,2019-01-10 11:00:00,22.9271981814
monetary,WP,HV_161:BA,2019-01-10 12:00:00,22.7989522962
monetary,WP,HV_161:BA,2019-01-10 13:00:00,22.1440325997
monetary,WP,HV_161:BA,2019-01-10 14:00:00,21.9187848623
monetary,WP,HV_161:BA,2019-01-10 15:00:00,21.4167657844
monetary,WP,HV_161:BA,2019-01-10 16:00:00,21.7971944336
monetary,WP,HV_161:BA,2019-01-10 17:00:00,22.208925069
monetary,WP,HV_161:BA,2019-01-10 18:00:00,14.1714775569
monetary,WP,HV_161:BA,2019-01-10 19:00:00,7.8127352733
monetary,WP,HV_161:BA,2019-01-10 20:00:00,2.98553355095
monetary,WP,HV_161:BA,2019-01-10 21:00:00,15.5355603873
monetary,WP,HV_161:BA,2019-01-10 22:00:00,19.3044252188
monetary,WP,HV_161:BA,2019-01-10 23:00:00,20.5550620717
monetary,WP,HV_161:BA,2019-01-11 00:00:00,21.5533369714
monetary,WP,HV_161:BA,2019-01-11 01:00:00,21.1744297114
monetary,WP,HV_161:BA,2019-01-11 02:00:00,21.8800230377
monetary,WP,HV_161:BA,2019-01-11 03:00:00,22.3706593636
monetary,WP,HV_161:BA,2019-01-11 04:00:00,22.1581312536
monetary,WP,HV_161:BA,2019-01-11 05:00:00,21.972320963
monetary,WP,HV_161:BA,2019-01-11 06:00:00,23.9696295973
monetary,WP,HV_161:BA,2019-01-11 07:00:00,23.2738401009
monetary,WP,HV_161:BA,2019-01-11 08:00:00,23.1790793325
monetary,WP,HV_161:BA,2019-01-11 09:00:00,22.6344887564
monetary,WP,HV_161:BA,2019-01-11 10:00:00,22.454475817
monetary,WP,HV_161:BA,2019-01-11 11:00:00,22.1253296365
monetary,WP,HV_161:BA,2019-01-11 12:00:00,22.8557889457
monetary,WP,HV_161:BA,2019-01-11 13:00:00,21.6434387963
monetary,WP,HV_161:BA,2019-01-11 14:00:00,21.7183424207
monetary,WP,HV_161:BA,2019-01-11 15:00:00,21.901423538
monetary,WP,HV_161:BA,2019-01-11 16:00:00,21.7986532407
monetary,WP,HV_161:BA,2019-01-11 17:00:00,21.4912177933
monetary,WP,HV_161:BA,2019-01-11 18:00:00,15.816982382
monetary,WP,HV_161:BA,2019-01-11 19:00:00,4.06935727128
monetary,WP,HV_161:BA,2019-01-11 20:00:00,0.0
monetary,WP,HV_161:BA,2019-01-11 21:00:00,7.68830492731
monetary,WP,HV_161:BA,2019-01-11 22:00:00,13.6144480435
monetary,WP,HV_161:BA,2019-01-11 23:00:00,19.6222458291
monetary,WP,HV_161:BA,2019-01-12 00:00:00,21.8757724777
monetary,WP,HV_161:BA,2019-01-12 01:00:00,21.8552483329
monetary,WP,HV_161:BA,2019-01-12 02:00:00,22.1203619725
monetary,WP,HV_161:BA,2019-01-12 03:00:00,22.193228752
monetary,WP,HV_161:BA,2019-01-12 04:00:00,21.9522825978
monetary,WP,HV_161:BA,2019-01-12 05:00:00,22.6994099921
monetary,WP,HV_161:BA,2019-01-12 06:00:00,24.8740581739
monetary,WP,HV_161:BA,2019-01-12 07:00:00,24.9335330709
monetary,WP,HV_161:BA,2019-01-12 08:00:00,23.9193454197
monetary,WP,HV_161:BA,2019-01-12 09:00:00,24.3527178321
monetary,WP,HV_161:BA,2019-01-12 10:00:00,24.2928438749
monetary,WP,HV_161:BA,2019-01-12 11:00:00,24.1335987375
monetary,WP,HV_161:BA,2019-01-12 12:00:00,23.4191698375
monetary,WP,HV_161:BA,2019-01-12 13:00:00,23.0258418837
monetary,WP,HV_161:BA,2019-01-12 14:00:00,22.9371889838
monetary,WP,HV_161:BA,2019-01-12 15:00:00,23.0065059441
monetary,WP,HV_161:BA,2019-01-12 16:00:00,22.9703491869
monetary,WP,HV_161:BA,2019-01-12 17:00:00,22.2161205413
monetary,WP,HV_161:BA,2019-01-12 18:00:00,19.1696216741
monetary,WP,HV_161:BA,2019-01-12 19:00:00,2.09009986942
monetary,WP,HV_161:BA,2019-01-12 20:00:00,3.74490791833
monetary,WP,HV_161:BA,2019-01-12 21:00:00,4.13913126609
monetary,WP,HV_161:BA,2019-01-12 22:00:00,15.9774626847
monetary,WP,HV_161:BA,2019-01-12 23:00:00,19.8450967353
monetary,WP,HV_161:BA,2019-01-13 00:00:00,20.222060882
monetary,WP,HV_161:BA,2019-01-13 01:00:00,20.7102683137
monetary,WP,HV_161:BA,2019-01-13 02:00:00,21.7789811012
monetary,WP,HV_161:BA,2019-01-13 03:00:00,21.9930879937
monetary,WP,HV_161:BA,2019-01-13 04:00:00,22.0283069383
monetary,WP,HV_161:BA,2019-01-13 05:00:00,22.4778949772
monetary,WP,HV_161:BA,2019-01-13 06:00:00,23.8271446622
monetary,WP,HV_161:BA,2019-01-13 07:00:00,24.6468321072
monetary,WP,HV_161:BA,2019-01-13 08:00:00,26.294451922
monetary,WP,HV_161:BA,2019-01-13 09:00:00,26.3344172188
monetary,WP,HV_161:BA,2019-01-13 10:00:00,26.8507689456
monetary,WP,HV_161:BA,2019-01-13 11:00:00,26.7064938343
monetary,WP,HV_161:BA,2019-01-13 12:00:00,24.8411042416
monetary,WP,HV_161:BA,2019-01-13 13:00:00,23.9196441601
monetary,WP,HV_161:BA,2019-01-13 14:00:00,23.8141409727
monetary,WP,HV_161:BA,2019-01-13 15:00:00,23.6801294469
monetary,WP,HV_161:BA,2019-01-13 16:00:00,23.7817515237
monetary,WP,HV_161:BA,2019-01-13 17:00:00,21.7919608478
monetary,WP,HV_161:BA,2019-01-13 18:00:00,26.0681627203
monetary,WP,HV_161:BA,2019-01-13 19:00:00,23.4271062443
monetary,WP,HV_161:BA,2019-01-13 20:00:00,18.5111488632
monetary,WP,HV_161:BA,2019-01-13 21:00:00,19.123472714
monetary,WP,HV_161:BA,2019-01-13 22:00:00,19.4961862981
monetary,WP,HV_161:BA,2019-01-13 23:00:00,20.5995108083
monetary,WP,HV_161:BA,2019-01-14 00:00:00,21.1115213895
monetary,WP,HV_161:BA,2019-01-14 01:00:00,22.0003746725
monetary,WP,HV_161:BA,2019-01-14 02:00:00,22.5495473116
monetary,WP,HV_161:BA,2019-01-14 03:00:00,22.6460957982
monetary,WP,HV_161:BA,2019-01-14 04:00:00,23.2077772339
monetary,WP,HV_161:BA,2019-01-14 05:00:00,22.6360158918
monetary,WP,HV_161:BA,2019-01-14 06:00:00,23.8379228559
monetary,WP,HV_161:BA,2019-01-14 07:00:00,24.14104558
monetary,WP,HV_161:BA,2019-01-14 08:00:00,23.7284336834
monetary,WP,HV_161:BA,2019-01-14 09:00:00,22.725358951
monetary,WP,HV_161:BA,2019-01-14 10:00:00,22.9484207532
monetary,WP,HV_161:BA,2019-01-14 11:00:00,22.1691705874
monetary,WP,HV_161:BA,2019-01-14 12:00:00,21.8875101705
monetary,WP,HV_161:BA,2019-01-14 13:00:00,21.4218014948
monetary,WP,HV_161:BA,2019-01-14 14:00:00,21.2600392742
monetary,WP,HV_161:BA,2019-01-14 15:00:00,20.9746772843
monetary,WP,HV_161:BA,2019-01-14 16:00:00,21.0466667281
monetary,WP,HV_161:BA,2019-01-14 17:00:00,21.313088683
monetary,WP,HV_161:BA,2019-01-14 18:00:00,18.7032742759
monetary,WP,HV_161:BA,2019-01-14 19:00:00,0.0
monetary,WP,HV_161:BA,2019-01-14 20:00:00,2.83784516446
monetary,WP,HV_161:BA,2019-01-14 21:00:00,6.80333735425
monetary,WP,HV_161:BA,2019-01-14 22:00:00,18.3512062789
monetary,WP,HV_161:BA,2019-01-14 23:00:00,19.3227633592
monetary,WP,HV_161:BA,2019-01-15 00:00:00,20.0379508148
monetary,WP,HV_161:BA,2019-01-15 01:00:00,20.8024447915
monetary,WP,HV_161:BA,2019-01-15 02:00:00,21.1622852455
monetary,WP,HV_161:BA,2019-01-15 03:00:00,21.6905694077
monetary,WP,HV_161:BA,2019-01-15 04:00:00,20.9440492367
monetary,WP,HV_161:BA,2019-01-15 05:00:00,19.5742751994
monetary,WP,HV_161:BA,2019-01-15 06:00:00,22.1432844194
monetary,WP,HV_161:BA,2019-01-15 07:00:00,23.5975501797
monetary,WP,HV_161:BA,2019-01-15 08:00:00,23.6678324598
monetary,WP,HV_161:BA,2019-01-15 09:00:00,23.0519840509
monetary,WP,HV_161:BA,2019-01-15 10:00:00,23.1093346853
monetary,WP,HV_161:BA,2019-01-15 11:00:00,22.8666875337
monetary,WP,HV_161:BA,2019-01-15 12:00:00,22.7715660051
monetary,WP,HV_161:BA,2019-01-15 13:00:00,21.7485476206
monetary,WP,HV_161:BA,2019-01-15 14:00:00,21.6931098623
monetary,WP,HV_161:BA,2019-01-15 15:00:00,21.7847728459
monetary,WP,HV_161:BA,2019-01-15 16:00:00,21.4846260415
monetary,WP,HV_161:BA,2019-01-15 17:00:00,21.3927866719
monetary,WP,HV_161:BA,2019-01-15 18:00:00,18.2961918603
monetary,WP,HV_161:BA,2019-01-15 19:00:00,0.912081243688
monetary,WP,HV_161:BA,2019-01-15 20:00:00,4.64848185726
monetary,WP,HV_161:BA,2019-01-15 21:00:00,5.1462034712
monetary,WP,HV_161:BA,2019-01-15 22:00:00,12.1922201577
monetary,WP,HV_161:BA,2019-01-15 23:00:00,17.3101472436
monetary,WP,HV_161:CP,2019-01-01 00:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 01:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 02:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 03:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 04:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 05:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 06:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 07:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 08:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 09:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 10:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 11:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 12:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 13:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 14:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 15:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 16:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 17:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 18:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 19:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 20:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 21:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 22:00:00,0.0
monetary,WP,HV_161:CP,2019-01-01 23:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 00:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 01:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 02:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 03:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 04:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 05:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 06:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 07:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 08:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 09:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 10:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 11:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 12:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 13:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 14:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 15:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 16:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 17:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 18:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 19:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 20:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 21:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 22:00:00,0.0
monetary,WP,HV_161:CP,2019-01-02 23:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 00:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 01:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 02:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 03:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 04:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 05:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 06:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 07:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 08:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 09:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 10:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 11:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 12:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 13:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 14:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 15:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 16:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 17:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 18:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 19:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 20:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 21:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 22:00:00,0.0
monetary,WP,HV_161:CP,2019-01-03 23:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 00:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 01:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 02:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 03:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 04:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 05:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 06:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 07:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 08:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 09:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 10:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 11:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 12:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 13:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 14:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 15:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 16:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 17:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 18:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 19:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 20:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 21:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 22:00:00,0.0
monetary,WP,HV_161:CP,2019-01-04 23:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 00:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 01:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 02:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 03:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 04:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 05:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 06:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 07:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 08:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 09:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 10:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 11:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 12:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 13:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 14:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 15:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 16:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 17:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 18:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 19:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 20:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 21:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 22:00:00,0.0
monetary,WP,HV_161:CP,2019-01-05 23:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 00:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 01:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 02:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 03:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 04:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 05:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 06:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 07:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 08:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 09:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 10:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 11:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 12:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 13:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 14:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 15:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 16:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 17:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 18:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 19:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 20:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 21:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 22:00:00,0.0
monetary,WP,HV_161:CP,2019-01-06 23:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 00:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 01:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 02:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 03:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 04:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 05:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 06:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 07:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 08:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 09:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 10:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 11:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 12:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 13:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 14:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 15:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 16:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 17:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 18:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 19:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 20:00:00,0.0
monetary,WP,HV_161:CP,2019-01-07 21:00:00,0.0
